Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21NC37GW	DR2609         	DURHAM / SOUTHEAST / CAPE FEAR                                                                                                                                                	NC DE&NR                 	North Carolina                	Durham                        	 35.916667	-78.916667 	03030002	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          400	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2637         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.130556	-78.951389 	03020201	               	              	        	                                                            	G43M                                    	/TYPA/AMBNT/WELL                                                 	          125	FEET                	 	G	JASPER WOMBLE C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2638         	BAHAMA / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.161111	-78.881944 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	CHARLIE HILL, CONTR. C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2640         	BAHAMA / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	     36.15	-78.866667 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          380	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2641         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.166667	-78.933333 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          205	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2642         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.116667	-78.866667 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          225	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2643         	DURHAM / SOUTHEAST / CAPE FEAR                                                                                                                                                	NC DE&NR                 	North Carolina                	Durham                        	 35.983333	-78.966667 	03030002	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          165	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2644         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.206944	-78.945833 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          225	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2645         	BAHAMA / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.133333	-78.9      	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          225	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2646         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.083333	-78.95     	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          165	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
