"Bird.Count" "Lat" "Lon" "month" "year"
"6231" 1 25.3300166666667 -80.7473166666667 5 1999
"6247" 1 25.3029166666667 -80.72745 5 1999
"6424" 0 25.4550166666667 -80.5915166666667 4 1981
"6427" 0 25.4460166666667 -80.5991666666667 4 1981
"6433" 1 25.42815 -80.6190666666667 4 1981
"6441" 2 25.4100666666667 -80.619 4 1981
"6447" 1 25.4009833333333 -80.5991666666667 4 1981
"6448" 0 25.4010333333333 -80.5792666666667 4 1981
"6449" 0 25.3918666666667 -80.60905 4 1981
"6450" 1 25.3918666666667 -80.59915 4 1981
"6452" 0 25.4459833333333 -80.6283833333333 5 1992
"6455" 0 25.437 -80.6285166666667 5 1992
"6462" 0 25.482 -80.6091666666667 5 1992
"6463" 0 25.482 -80.5991666666667 5 1992
"6464" 0 25.4820333333333 -80.5893 5 1992
"6465" 0 25.4549833333333 -80.6190833333333 4 1992
"6466" 0 25.4549833333333 -80.60915 4 1992
"6467" 0 25.4549833333333 -80.5991666666667 4 1992
"6468" 0 25.4550166666667 -80.5915166666667 4 1992
"6469" 0 25.4459833333333 -80.6190666666667 4 1992
"6470" 0 25.446 -80.6091333333333 4 1992
"6471" 0 25.4460166666667 -80.5991666666667 4 1992
"6472" 0 25.4460333333333 -80.5911333333333 4 1992
"6473" 0 25.4371 -80.61915 4 1992
"6474" 0 25.4371 -80.60915 4 1992
"6475" 0 25.4371166666667 -80.5992 4 1992
"6476" 0 25.4371333333333 -80.5908666666667 4 1992
"6478" 0 25.42815 -80.60915 4 1992
"6479" 0 25.42815 -80.5992 4 1992
"6480" 0 25.42815 -80.5906833333333 4 1992
"6481" 0 25.4190333333333 -80.6190666666667 4 1992
"6482" 0 25.4190333333333 -80.6091333333333 4 1992
"6483" 3 25.4190333333333 -80.5992 4 1992
"6484" 0 25.4190333333333 -80.591 4 1992
"6485" 0 25.4100666666667 -80.619 4 1992
"6486" 0 25.4100666666667 -80.6091333333333 4 1992
"6487" 0 25.4100833333333 -80.5991666666667 4 1992
"6488" 0 25.4101 -80.5892666666667 4 1992
"6490" 0 25.40095 -80.6090833333333 4 1992
"6491" 0 25.4009833333333 -80.5991666666667 4 1992
"6493" 0 25.3918666666667 -80.60905 4 1992
"6494" 0 25.3918666666667 -80.59915 4 1992
"6496" 0 25.40115 -80.5890666666667 4 1992
"6497" 0 25.4459833333333 -80.6283833333333 4 1993
"6499" 0 25.437 -80.6285166666667 4 1993
"6501" 0 25.4281 -80.6285333333333 4 1993
"6502" 0 25.4190166666667 -80.6384666666667 4 1993
"6503" 0 25.4190166666667 -80.62855 4 1993
"6507" 0 25.4549833333333 -80.6190833333333 4 1993
"6508" 0 25.4549833333333 -80.60915 4 1993
"6509" 0 25.4549833333333 -80.5991666666667 4 1993
"6510" 0 25.4550166666667 -80.5915166666667 4 1993
"6511" 0 25.4459833333333 -80.6190666666667 4 1993
"6512" 0 25.446 -80.6091333333333 4 1993
"6515" 0 25.4371 -80.61915 4 1993
"6516" 0 25.4371 -80.60915 4 1993
"6518" 0 25.4371333333333 -80.5908666666667 4 1993
"6520" 0 25.42815 -80.60915 4 1993
"6521" 0 25.42815 -80.5992 4 1993
"6522" 0 25.42815 -80.5906833333333 4 1993
"6523" 0 25.4190333333333 -80.6190666666667 4 1993
"6524" 0 25.4190333333333 -80.6091333333333 4 1993
"6525" 0 25.4190333333333 -80.5992 4 1993
"6526" 0 25.4190333333333 -80.591 4 1993
"6527" 0 25.4100666666667 -80.619 4 1993
"6528" 0 25.4100666666667 -80.6091333333333 4 1993
"6529" 0 25.4100833333333 -80.5991666666667 4 1993
"6530" 0 25.4101 -80.5892666666667 4 1993
"6531" 0 25.4101 -80.5792333333333 4 1993
"6532" 0 25.40095 -80.6090833333333 4 1993
"6533" 0 25.4009833333333 -80.5991666666667 4 1993
"6535" 0 25.3918666666667 -80.60905 4 1993
"6536" 0 25.3918666666667 -80.59915 4 1993
"6537" 0 25.3829 -80.57925 4 1993
"6538" 0 25.4370666666667 -80.6483333333333 5 1995
"6540" 0 25.437 -80.6285166666667 5 1995
"6541" 0 25.42815 -80.6483166666667 5 1995
"6550" 0 25.4549833333333 -80.60915 5 1995
"6555" 0 25.4371 -80.60915 5 1995
"6558" 0 25.42815 -80.60915 5 1995
"6559" 0 25.42815 -80.5992 5 1995
"6567" 0 25.4459833333333 -80.6283833333333 4 1996
"6568" 0 25.4370666666667 -80.6483333333333 4 1996
"6569" 0 25.4370666666667 -80.6383166666667 4 1996
"6570" 0 25.437 -80.6285166666667 4 1996
"6571" 0 25.42815 -80.6483166666667 4 1996
"6572" 0 25.4281 -80.6384333333333 4 1996
"6573" 0 25.4281 -80.6285333333333 4 1996
"6575" 0 25.4190166666667 -80.6384666666667 4 1996
"6576" 0 25.4190166666667 -80.62855 4 1996
"6577" 0 25.4549833333333 -80.6190833333333 4 1996
"6580" 0 25.4550166666667 -80.5915166666667 4 1996
"6582" 0 25.446 -80.6091333333333 4 1996
"6584" 0 25.4460333333333 -80.5911333333333 4 1996
"6586" 0 25.4371 -80.60915 4 1996
"6587" 0 25.4371166666667 -80.5992 4 1996
"6590" 0 25.42815 -80.60915 4 1996
"6591" 0 25.42815 -80.5992 4 1996
"6592" 0 25.42815 -80.5906833333333 4 1996
"6593" 0 25.4190333333333 -80.6190666666667 4 1996
"6594" 0 25.4190333333333 -80.6091333333333 4 1996
"6595" 0 25.4190333333333 -80.5992 4 1996
"6596" 0 25.4190333333333 -80.591 4 1996
"6598" 3 25.4100666666667 -80.6091333333333 4 1996
"6600" 0 25.4101 -80.5892666666667 4 1996
"6602" 0 25.4009833333333 -80.5991666666667 4 1996
"6604" 0 25.3918666666667 -80.59915 4 1996
"6605" 0 25.4459833333333 -80.6283833333333 4 1997
"6606" 0 25.437 -80.6285166666667 4 1997
"6607" 0 25.4281 -80.6384333333333 4 1997
"6608" 0 25.4281 -80.6285333333333 4 1997
"6609" 0 25.4190166666667 -80.6384666666667 4 1997
"6610" 0 25.4190166666667 -80.62855 4 1997
"6612" 0 25.482 -80.5991666666667 4 1997
"6614" 0 25.4549833333333 -80.6190833333333 4 1997
"6615" 0 25.4549833333333 -80.60915 4 1997
"6617" 0 25.4550166666667 -80.5915166666667 4 1997
"6618" 0 25.4459833333333 -80.6190666666667 4 1997
"6622" 0 25.4371 -80.61915 4 1997
"6623" 2 25.4371 -80.60915 4 1997
"6624" 0 25.4371166666667 -80.5992 4 1997
"6626" 0 25.42815 -80.6190666666667 4 1997
"6627" 1 25.42815 -80.60915 4 1997
"6628" 0 25.42815 -80.5992 4 1997
"6630" 0 25.4190333333333 -80.6190666666667 4 1997
"6631" 0 25.4190333333333 -80.6091333333333 4 1997
"6633" 0 25.4190333333333 -80.591 4 1997
"6634" 0 25.4100666666667 -80.619 4 1997
"6639" 0 25.4009833333333 -80.5991666666667 4 1997
"6641" 0 25.3918666666667 -80.59915 4 1997
"6642" 1 25.4459833333333 -80.6283833333333 4 1998
"6643" 0 25.4370666666667 -80.6483333333333 4 1998
"6646" 0 25.42815 -80.6483166666667 4 1998
"6648" 0 25.4281 -80.6285333333333 4 1998
"6649" 0 25.4190166666667 -80.6484 4 1998
"6651" 0 25.4190166666667 -80.62855 4 1998
"6655" 0 25.4549833333333 -80.6190833333333 4 1998
"6656" 0 25.4549833333333 -80.60915 4 1998
"6657" 1 25.4549833333333 -80.5991666666667 4 1998
"6658" 0 25.4550166666667 -80.5915166666667 4 1998
"6659" 0 25.4459833333333 -80.6190666666667 4 1998
"6662" 0 25.4460333333333 -80.5911333333333 4 1998
"6663" 0 25.4371 -80.61915 4 1998
"6664" 1 25.4371 -80.60915 4 1998
"6665" 0 25.4371166666667 -80.5992 4 1998
"6666" 0 25.4371333333333 -80.5908666666667 4 1998
"6667" 0 25.42815 -80.6190666666667 4 1998
"6668" 0 25.42815 -80.60915 4 1998
"6669" 1 25.42815 -80.5992 4 1998
"6671" 0 25.4190333333333 -80.6190666666667 4 1998
"6673" 0 25.4190333333333 -80.5992 4 1998
"6675" 0 25.4100666666667 -80.619 4 1998
"6681" 0 25.4009833333333 -80.5991666666667 4 1998
"6682" 0 25.4010333333333 -80.5792666666667 4 1998
"6684" 0 25.3918666666667 -80.59915 4 1998
"6685" 0 25.4459833333333 -80.6283833333333 4 1999
"6686" 0 25.4370666666667 -80.6483333333333 4 1999
"6688" 0 25.437 -80.6285166666667 4 1999
"6691" 1 25.4281 -80.6285333333333 4 1999
"6692" 0 25.4190166666667 -80.6484 4 1999
"6693" 0 25.4190166666667 -80.6384666666667 4 1999
"6694" 0 25.4190166666667 -80.62855 4 1999
"6695" 0 25.4549833333333 -80.6190833333333 4 1999
"6696" 0 25.4549833333333 -80.60915 4 1999
"6697" 0 25.4549833333333 -80.5991666666667 4 1999
"6698" 1 25.4550166666667 -80.5915166666667 4 1999
"6703" 0 25.4371 -80.61915 4 1999
"6704" 0 25.4371 -80.60915 4 1999
"6705" 0 25.4371166666667 -80.5992 4 1999
"6706" 0 25.4371333333333 -80.5908666666667 4 1999
"6707" 2 25.42815 -80.6190666666667 4 1999
"6708" 0 25.42815 -80.60915 4 1999
"6709" 0 25.42815 -80.5992 4 1999
"6711" 1 25.4190333333333 -80.6190666666667 4 1999
"6715" 0 25.4100666666667 -80.619 4 1999
"6716" 0 25.4100666666667 -80.6091333333333 4 1999
"6718" 0 25.4101 -80.5892666666667 4 1999
"6720" 0 25.4009833333333 -80.5991666666667 4 1999
"6722" 0 25.3918666666667 -80.59915 4 1999
"6724" 0 25.4459833333333 -80.6283833333333 5 2000
"6725" 0 25.4370666666667 -80.6483333333333 5 2000
"6727" 0 25.437 -80.6285166666667 5 2000
"6731" 0 25.4190166666667 -80.6484 5 2000
"6732" 0 25.4190166666667 -80.6384666666667 5 2000
"6734" 0 25.4549833333333 -80.6190833333333 5 2000
"6735" 0 25.4549833333333 -80.60915 5 2000
"6736" 0 25.4549833333333 -80.5991666666667 5 2000
"6738" 0 25.4459833333333 -80.6190666666667 5 2000
"6740" 0 25.4460166666667 -80.5991666666667 5 2000
"6741" 0 25.4460333333333 -80.5911333333333 5 2000
"6742" 1 25.4371 -80.61915 5 2000
"6743" 0 25.4371 -80.60915 5 2000
"6744" 0 25.4371166666667 -80.5992 5 2000
"6746" 2 25.42815 -80.6190666666667 5 2000
"6747" 0 25.42815 -80.60915 5 2000
"6748" 0 25.42815 -80.5992 5 2000
"6751" 1 25.4190333333333 -80.6091333333333 5 2000
"6755" 0 25.4100666666667 -80.6091333333333 5 2000
"6757" 0 25.4101 -80.5892666666667 5 2000
"6761" 1 25.3918666666667 -80.59915 5 2000
"6763" 0 25.4459833333333 -80.6283833333333 4 2001
"6768" 0 25.4281 -80.6384333333333 4 2001
"6772" 0 25.4190166666667 -80.62855 4 2001
"6773" 0 25.4549833333333 -80.6190833333333 4 2001
"6774" 0 25.4549833333333 -80.60915 4 2001
"6775" 0 25.4549833333333 -80.5991666666667 4 2001
"6779" 0 25.4460166666667 -80.5991666666667 4 2001
"6780" 0 25.4460333333333 -80.5911333333333 4 2001
"6781" 0 25.4371 -80.61915 4 2001
"6782" 0 25.4371 -80.60915 4 2001
"6783" 1 25.4371166666667 -80.5992 4 2001
"6784" 0 25.4371333333333 -80.5908666666667 4 2001
"6785" 0 25.42815 -80.6190666666667 4 2001
"6786" 3 25.42815 -80.60915 4 2001
"6789" 0 25.4190333333333 -80.6190666666667 4 2001
"6791" 0 25.4190333333333 -80.5992 4 2001
"6794" 0 25.4100666666667 -80.6091333333333 4 2001
"6798" 0 25.4009833333333 -80.5991666666667 4 2001
"6800" 0 25.3918666666667 -80.59915 4 2001
"6802" 0 25.4459833333333 -80.6283833333333 4 2002
"6804" 0 25.4370666666667 -80.6383166666667 4 2002
"6805" 0 25.437 -80.6285166666667 4 2002
"6813" 0 25.446 -80.6091333333333 4 2002
"6814" 0 25.4460166666667 -80.5991666666667 4 2002
"6816" 0 25.4371 -80.61915 4 2002
"6819" 0 25.4371333333333 -80.5908666666667 4 2002
"6821" 1 25.42815 -80.60915 4 2002
"6822" 0 25.42815 -80.5992 4 2002
"6826" 0 25.4190333333333 -80.5992 4 2002
"6830" 0 25.4101 -80.5892666666667 4 2002
"6832" 0 25.4009833333333 -80.5991666666667 4 2002
"6840" 1 25.4281 -80.6285333333333 4 2003
"6843" 0 25.4549833333333 -80.60915 4 2003
"6847" 0 25.446 -80.6091333333333 4 2003
"6848" 1 25.4460166666667 -80.5991666666667 4 2003
"6850" 0 25.4371 -80.61915 4 2003
"6852" 0 25.4371166666667 -80.5992 4 2003
"6855" 3 25.42815 -80.60915 4 2003
"6857" 0 25.42815 -80.5906833333333 4 2003
"6858" 0 25.4190333333333 -80.6190666666667 4 2003
"6862" 0 25.4100666666667 -80.619 4 2003
"6867" 0 25.4009833333333 -80.5991666666667 4 2003
"6869" 0 25.40115 -80.5890666666667 4 2003
"6872" 0 25.4370666666667 -80.6383166666667 4 2004
"6880" 0 25.4549833333333 -80.5991666666667 4 2004
"6881" 0 25.4550166666667 -80.5915166666667 4 2004
"6888" 0 25.4371166666667 -80.5992 4 2004
"6889" 0 25.4371333333333 -80.5908666666667 4 2004
"6890" 1 25.42815 -80.6190666666667 4 2004
"6892" 0 25.42815 -80.5992 4 2004
"6896" 0 25.4190333333333 -80.5992 4 2004
"6903" 0 25.4009833333333 -80.5991666666667 4 2004
"6904" 0 25.3918666666667 -80.59915 4 2004
"6906" 0 25.4459833333333 -80.6283833333333 6 1999
"6909" 1 25.437 -80.6285166666667 6 1999
"6910" 0 25.42815 -80.6483166666667 6 1999
"6911" 0 25.4281 -80.6384333333333 6 1999
"6912" 1 25.4281 -80.6285333333333 6 1999
"6913" 0 25.4190166666667 -80.6484 6 1999
"6916" 0 25.4549833333333 -80.6190833333333 6 1999
"6917" 0 25.4549833333333 -80.60915 6 1999
"6918" 0 25.4549833333333 -80.5991666666667 6 1999
"6920" 0 25.4459833333333 -80.6190666666667 6 1999
"6924" 1 25.4371 -80.61915 6 1999
"6927" 0 25.4371333333333 -80.5908666666667 6 1999
"6928" 0 25.42815 -80.6190666666667 6 1999
"6929" 1 25.42815 -80.60915 6 1999
"6930" 0 25.42815 -80.5992 6 1999
"6932" 0 25.4190333333333 -80.6190666666667 6 1999
"6936" 0 25.4100666666667 -80.619 6 1999
"6985" 0 25.36585 -80.5890333333333 4 1981
"6988" 0 25.3658833333333 -80.53945 4 1981
"6989" 0 25.3658833333333 -80.5197 4 1981
"6990" 0 25.3658666666667 -80.5098333333333 4 1981
"6991" 0 25.3569166666667 -80.61875 4 1981
"6997" 0 25.357 -80.5394666666667 4 1981
"6998" 0 25.3569666666667 -80.5295333333333 4 1981
"6999" 0 25.3569666666667 -80.5197 4 1981
"7000" 0 25.3569666666667 -80.5098333333333 4 1981
"7006" 1 25.3479666666667 -80.5394333333333 4 1981
"7007" 0 25.3479666666667 -80.5295666666667 4 1981
"7008" 0 25.34795 -80.5196833333333 4 1981
"7012" 2 25.339 -80.56915 4 1981
"7014" 2 25.3390166666667 -80.5493666666667 4 1981
"7015" 1 25.3390166666667 -80.5394166666667 4 1981
"7024" 1 25.3300166666667 -80.5394 4 1981
"7025" 0 25.3300166666667 -80.5295 4 1981
"7026" 0 25.3300166666667 -80.5196666666667 4 1981
"7027" 0 25.32995 -80.5098666666667 4 1981
"7028" 0 25.321 -80.5890166666667 4 1981
"7030" 0 25.321 -80.5691166666667 4 1981
"7031" 0 25.321 -80.5593 4 1981
"7034" 1 25.3209833333333 -80.5295166666667 4 1981
"7035" 0 25.32095 -80.5196833333333 4 1981
"7036" 0 25.3209 -80.5098666666667 4 1981
"7037" 0 25.312 -80.5890166666667 4 1981
"7045" 0 25.303 -80.589 4 1981
"7046" 0 25.303 -80.579 4 1981
"7048" 1 25.3029833333333 -80.5592833333333 4 1981
"7087" 0 25.339 -80.56915 4 1992
"7088" 2 25.339 -80.5593333333333 4 1992
"7096" 0 25.33 -80.56915 4 1992
"7136" 0 25.3659 -80.5493833333333 4 1993
"7154" 0 25.339 -80.56915 4 1993
"7166" 0 25.321 -80.5890166666667 4 1993
"7173" 0 25.312 -80.5890166666667 4 1993
"7175" 0 25.312 -80.5691166666667 4 1993
"7185" 0 25.2940166666667 -80.5890333333333 4 1993
"7210" 0 25.36585 -80.5890333333333 4 1996
"7212" 0 25.3659 -80.5493833333333 4 1996
"7213" 0 25.3658833333333 -80.53945 4 1996
"7214" 0 25.35695 -80.589 4 1996
"7218" 0 25.357 -80.5494 4 1996
"7225" 0 25.34795 -80.5493833333333 4 1996
"7226" 0 25.3479666666667 -80.5394333333333 4 1996
"7227" 0 25.3479666666667 -80.5295666666667 4 1996
"7230" 0 25.339 -80.56915 4 1996
"7233" 0 25.3390166666667 -80.5394166666667 4 1996
"7234" 0 25.339 -80.52955 4 1996
"7237" 0 25.33 -80.56915 4 1996
"7238" 0 25.3300166666667 -80.5593 4 1996
"7239" 1 25.3300333333333 -80.5493333333333 4 1996
"7240" 0 25.3300166666667 -80.5394 4 1996
"7241" 0 25.3300166666667 -80.5295 4 1996
"7244" 0 25.321 -80.5691166666667 4 1996
"7247" 0 25.3209833333333 -80.5393833333333 4 1996
"7248" 0 25.3209833333333 -80.5295166666667 4 1996
"7249" 0 25.32095 -80.5196833333333 4 1996
"7252" 0 25.312 -80.5691166666667 4 1996
"7254" 0 25.3119833333333 -80.5492833333333 4 1996
"7255" 0 25.31195 -80.5393833333333 4 1996
"7256" 0 25.3119333333333 -80.5295333333333 4 1996
"7257" 0 25.31195 -80.5196666666667 4 1996
"7260" 0 25.303 -80.5691333333333 4 1996
"7261" 0 25.3029833333333 -80.5592833333333 4 1996
"7262" 0 25.3029833333333 -80.5493 4 1996
"7266" 0 25.2940166666667 -80.5592833333333 4 1996
"7292" 0 25.3300333333333 -80.5493333333333 4 1997
"7307" 0 25.303 -80.5691333333333 4 1997
"7325" 0 25.3479833333333 -80.5593666666667 4 1998
"7709" 1 25.5259166666667 -80.67835 4 1981
"7713" 0 25.5166833333333 -80.6683166666667 4 1981
"7716" 0 25.5079166666667 -80.6683833333333 4 1981
"7722" 1 25.4909666666667 -80.67805 4 1981
"7725" 3 25.4820166666667 -80.7079 4 1981
"7726" 0 25.4819666666667 -80.6979 4 1981
"7728" 3 25.4819833333333 -80.6780666666667 4 1981
"7731" 1 25.4729833333333 -80.7178333333333 4 1981
"7732" 0 25.473 -80.7079 4 1981
"7733" 0 25.4730166666667 -80.6978833333333 4 1981
"7734" 0 25.473 -80.6482333333333 4 1981
"7744" 0 25.464 -80.76655 4 1981
"7746" 0 25.4549666666667 -80.7765833333333 4 1981
"7753" 0 25.4371 -80.7667666666667 4 1981
"7754" 1 25.4371 -80.7573833333333 4 1981
"7757" 0 25.5439833333333 -80.6782833333333 5 1992
"7758" 0 25.53495 -80.6881833333333 5 1992
"7759" 0 25.5349833333333 -80.6783166666667 5 1992
"7760" 0 25.5349833333333 -80.66825 5 1992
"7761" 1 25.5258833333333 -80.6882 5 1992
"7762" 1 25.5259166666667 -80.67835 5 1992
"7765" 0 25.5166833333333 -80.6683166666667 5 1992
"7786" 0 25.5529166666667 -80.6287166666667 5 1992
"7788" 0 25.54395 -80.6584166666667 5 1992
"7789" 0 25.53495 -80.6979833333333 5 1992
"7790" 0 25.53495 -80.6288 5 1992
"7794" 0 25.5165833333333 -80.6289 5 1992
"7799" 0 25.4997833333333 -80.6679833333333 5 1992
"7802" 0 25.4909666666667 -80.67805 5 1992
"7803" 0 25.4909333333333 -80.66795 5 1992
"7804" 0 25.4909333333333 -80.6581166666667 5 1992
"7807" 0 25.4819833333333 -80.68785 5 1992
"7808" 0 25.4819833333333 -80.6780666666667 5 1992
"7809" 0 25.4819666666667 -80.6679666666667 5 1992
"7810" 0 25.4819666666667 -80.6581166666667 5 1992
"7814" 0 25.473 -80.6482333333333 5 1992
"7826" 0 25.4819166666667 -80.6283333333333 5 1992
"7827" 1 25.4729333333333 -80.7573833333333 5 1992
"7844" 1 25.5439833333333 -80.6782833333333 4 1993
"7845" 1 25.53495 -80.6881833333333 4 1993
"7849" 2 25.5259166666667 -80.67835 4 1993
"7852" 0 25.5166833333333 -80.6783666666667 4 1993
"7858" 1 25.4998 -80.6878666666667 4 1993
"7859" 0 25.4997333333333 -80.6781 4 1993
"7860" 0 25.4997833333333 -80.6679833333333 4 1993
"7861" 1 25.4909333333333 -80.6978833333333 4 1993
"7862" 2 25.49095 -80.6878333333333 4 1993
"7864" 0 25.4909333333333 -80.66795 4 1993
"7865" 0 25.4909333333333 -80.6581166666667 4 1993
"7867" 1 25.4819666666667 -80.6979 4 1993
"7869" 0 25.4819833333333 -80.6780666666667 4 1993
"7870" 0 25.4819666666667 -80.6679666666667 4 1993
"7871" 0 25.4819666666667 -80.6581166666667 4 1993
"7872" 0 25.4729833333333 -80.7178333333333 4 1993
"7878" 0 25.4549333333333 -80.7377666666667 4 1993
"7882" 0 25.4370833333333 -80.7476666666667 4 1993
"7884" 1 25.4999333333333 -80.69775 4 1993
"7887" 0 25.4639833333333 -80.7574 4 1993
"7894" 0 25.4371166666667 -80.7767 4 1993
"7911" 0 25.5349833333333 -80.66825 5 1995
"7921" 2 25.4998 -80.6878666666667 5 1995
"7924" 2 25.4909333333333 -80.6978833333333 5 1995
"7925" 2 25.49095 -80.6878333333333 5 1995
"7926" 0 25.4909666666667 -80.67805 5 1995
"7927" 0 25.4909333333333 -80.66795 5 1995
"7928" 1 25.4909333333333 -80.6581166666667 5 1995
"7933" 0 25.4819666666667 -80.6679666666667 5 1995
"7935" 0 25.4729833333333 -80.7178333333333 5 1995
"7940" 0 25.4640666666667 -80.7178333333333 5 1995
"7941" 0 25.4549333333333 -80.7377666666667 5 1995
"7946" 0 25.4370666666667 -80.7377166666667 5 1995
"7953" 0 25.4460333333333 -80.77665 5 1995
"7959" 0 25.5530166666667 -80.6782666666667 4 1996
"7960" 0 25.5439833333333 -80.6881333333333 4 1996
"7961" 0 25.5439833333333 -80.6782833333333 4 1996
"7963" 1 25.5349833333333 -80.6783166666667 4 1996
"7964" 0 25.5349833333333 -80.66825 4 1996
"7965" 0 25.5258833333333 -80.6882 4 1996
"7966" 0 25.5259166666667 -80.67835 4 1996
"7967" 0 25.5259 -80.6682833333333 4 1996
"7968" 0 25.5167 -80.6882333333333 4 1996
"7969" 0 25.5166833333333 -80.6783666666667 4 1996
"7970" 0 25.5166833333333 -80.6683166666667 4 1996
"7971" 0 25.5078333333333 -80.6882666666667 4 1996
"7972" 0 25.5078833333333 -80.6784333333333 4 1996
"7973" 0 25.5079166666667 -80.6683833333333 4 1996
"7975" 2 25.4997333333333 -80.6781 4 1996
"7976" 0 25.4997833333333 -80.6679833333333 4 1996
"7977" 3 25.4909333333333 -80.6978833333333 4 1996
"7978" 2 25.49095 -80.6878333333333 4 1996
"7979" 0 25.4909666666667 -80.67805 4 1996
"7980" 0 25.4909333333333 -80.66795 4 1996
"7981" 2 25.4909333333333 -80.6581166666667 4 1996
"7982" 0 25.4820166666667 -80.7079 4 1996
"7983" 0 25.4819666666667 -80.6979 4 1996
"7984" 0 25.4819833333333 -80.68785 4 1996
"7985" 0 25.4819833333333 -80.6780666666667 4 1996
"7986" 0 25.4819666666667 -80.6679666666667 4 1996
"7987" 0 25.4819666666667 -80.6581166666667 4 1996
"7988" 0 25.4729833333333 -80.7178333333333 4 1996
"7989" 0 25.473 -80.7079 4 1996
"7990" 0 25.4730166666667 -80.6978833333333 4 1996
"7991" 0 25.473 -80.6482333333333 4 1996
"7992" 0 25.4640666666667 -80.7276333333333 4 1996
"7993" 0 25.4640666666667 -80.7178333333333 4 1996
"7994" 0 25.4549333333333 -80.7377666666667 4 1996
"7995" 0 25.45495 -80.72765 4 1996
"7996" 0 25.4460333333333 -80.73775 4 1996
"7997" 0 25.4460333333333 -80.72765 4 1996
"7998" 0 25.4370833333333 -80.7476666666667 4 1996
"8002" 0 25.4639833333333 -80.7574 4 1996
"8005" 0 25.4549833333333 -80.7573833333333 4 1996
"8007" 0 25.44605 -80.7667 4 1996
"8009" 0 25.4371166666667 -80.7767 4 1996
"8011" 0 25.4371 -80.7573833333333 4 1996
"8012" 0 25.5530166666667 -80.6782666666667 4 1997
"8014" 2 25.5439833333333 -80.6782833333333 4 1997
"8015" 1 25.53495 -80.6881833333333 4 1997
"8016" 3 25.5349833333333 -80.6783166666667 4 1997
"8017" 0 25.5349833333333 -80.66825 4 1997
"8018" 7 25.5258833333333 -80.6882 4 1997
"8021" 4 25.5167 -80.6882333333333 4 1997
"8022" 2 25.5166833333333 -80.6783666666667 4 1997
"8023" 4 25.5078333333333 -80.6882666666667 4 1997
"8024" 2 25.5078833333333 -80.6784333333333 4 1997
"8025" 0 25.5079166666667 -80.6683833333333 4 1997
"8027" 3 25.5166166666667 -80.6980666666667 4 1997
"8029" 3 25.5079666666667 -80.6978333333333 4 1997
"8035" 2 25.4998 -80.6878666666667 4 1997
"8037" 0 25.4997833333333 -80.6679833333333 4 1997
"8038" 0 25.4909333333333 -80.6978833333333 4 1997
"8039" 0 25.49095 -80.6878333333333 4 1997
"8040" 0 25.4909666666667 -80.67805 4 1997
"8041" 0 25.4909333333333 -80.66795 4 1997
"8042" 0 25.4909333333333 -80.6581166666667 4 1997
"8043" 0 25.4820166666667 -80.7079 4 1997
"8044" 0 25.4819666666667 -80.6979 4 1997
"8045" 0 25.4819833333333 -80.68785 4 1997
"8046" 0 25.4819833333333 -80.6780666666667 4 1997
"8047" 0 25.4819666666667 -80.6679666666667 4 1997
"8048" 1 25.4819666666667 -80.6581166666667 4 1997
"8049" 0 25.4729833333333 -80.7178333333333 4 1997
"8050" 0 25.473 -80.7079 4 1997
"8051" 0 25.4730166666667 -80.6978833333333 4 1997
"8052" 0 25.473 -80.6482333333333 4 1997
"8053" 0 25.4640666666667 -80.7276333333333 4 1997
"8054" 0 25.45495 -80.72765 4 1997
"8055" 0 25.4460333333333 -80.73775 4 1997
"8056" 0 25.4370833333333 -80.7476666666667 4 1997
"8057" 0 25.4370666666667 -80.7377166666667 4 1997
"8058" 2 25.4999333333333 -80.69775 5 1997
"8066" 2 25.4549666666667 -80.76665 4 1997
"8073" 1 25.4371 -80.7573833333333 4 1997
"8079" 1 25.5349833333333 -80.66825 4 1998
"8084" 2 25.5078333333333 -80.6882666666667 4 1998
"8088" 2 25.5166166666667 -80.6980666666667 4 1998
"8101" 3 25.49095 -80.6878333333333 4 1998
"8103" 0 25.4909333333333 -80.66795 4 1998
"8104" 0 25.4909333333333 -80.6581166666667 4 1998
"8105" 5 25.4820166666667 -80.7079 4 1998
"8106" 0 25.4819666666667 -80.6979 4 1998
"8107" 0 25.4819833333333 -80.68785 4 1998
"8110" 0 25.4819666666667 -80.6581166666667 4 1998
"8112" 0 25.473 -80.7079 4 1998
"8113" 0 25.4730166666667 -80.6978833333333 4 1998
"8114" 0 25.473 -80.6482333333333 4 1998
"8140" 0 25.44605 -80.7667 4 1998
"8151" 2 25.5258833333333 -80.6882 4 1999
"8157" 4 25.5078333333333 -80.6882666666667 4 1999
"8159" 0 25.5079166666667 -80.6683833333333 4 1999
"8161" 2 25.5166166666667 -80.6980666666667 4 1999
"8163" 2 25.5079666666667 -80.6978333333333 4 1999
"8166" 1 25.5167333333333 -80.7078166666667 4 1999
"8167" 3 25.5259333333333 -80.7077833333333 4 1999
"8168" 3 25.5259 -80.6973333333333 4 1999
"8169" 0 25.5167666666667 -80.718 4 1999
"8172" 0 25.4997833333333 -80.6679833333333 4 1999
"8173" 2 25.4909333333333 -80.6978833333333 4 1999
"8178" 0 25.4820166666667 -80.7079 4 1999
"8179" 1 25.4819666666667 -80.6979 4 1999
"8184" 0 25.4729833333333 -80.7178333333333 4 1999
