STID,Year,Ptype,FirstLeaf,FirstBloom
430075,1997,1,121,149
430075,1998,1,105,129
430075,1999,1,122,129
430075,2000,1,119,131
430075,2002,1,107,138
430075,2003,1,113,135
430499,1966,1,102,149
430499,1967,1,100,153
430499,1968,1,102,135
430499,1969,1,107,133
430499,1970,1,115,135
430499,1971,1,113,147
430499,1972,1,115,146
430499,1973,1,94,135
430499,1974,1,105,137
430499,1975,1,110,139
430499,1976,1,109,131
430499,1977,1,102,131
430499,1978,1,112,143
430499,1979,1,100,131
430499,1980,1,102,138
430499,1981,1,90,134
430499,1982,1,105,134
430563,1965,1,118,139
430563,1966,1,110,145
430563,1967,1,111,155
430563,1968,1,98,135
430563,1969,1,105,135
430563,1970,1,111,135
430563,1971,1,113,150
430563,1972,1,114,144
430563,1973,1,87,130
430563,1974,1,102,137
430563,1975,1,113,140
430563,1976,1,97,132
430563,1977,1,98,135
430563,1978,1,115,145
430563,1979,1,97,131
430563,1980,1,100,139
430563,1981,1,90,999
430563,1982,1,110,999
431243,1965,1,124,146
431243,1966,1,123,154
431243,1967,1,115,157
431243,1968,1,112,148
431243,1969,1,112,149
431243,1970,1,121,143
431243,1971,1,131,153
431243,1972,1,131,152
431243,1973,1,110,148
431243,1974,1,118,150
431243,1975,1,120,143
431243,1976,1,110,141
431243,1977,1,107,140
431243,1978,1,127,148
431243,1979,1,116,137
431243,1980,1,116,145
431243,1981,1,93,145
431243,1982,1,115,143
431243,1983,1,114,154
431243,1984,1,109,150
431243,1986,1,94,137
431243,1988,1,107,147
431243,1989,1,103,143
431243,1990,1,113,146
431243,1991,1,96,134
431243,1992,1,114,144
431243,1993,1,114,141
431243,1994,1,115,149
431243,1995,1,108,149
431243,1996,1,109,145
431243,1997,1,115,155
431243,1998,1,102,136
431243,1999,1,97,140
431243,2000,1,107,142
431243,2001,1,111,141
431243,2002,1,96,142
431243,2003,1,108,147
431360,1966,1,110,999
431360,1967,1,121,161
431360,1968,1,104,149
431360,1969,1,119,148
431360,1970,1,118,143
431360,1971,1,132,154
431360,1972,1,130,148
431360,1973,1,110,147
431360,1974,1,120,155
431360,1975,1,130,141
431360,1976,1,110,141
431360,1977,1,109,141
431360,1978,1,124,147
431360,1979,1,115,138
431360,1980,1,118,146
431360,1981,1,100,116
431360,1982,1,103,143
431360,1983,1,112,155
431360,1984,1,111,148
431360,1986,1,113,141
431360,1988,1,116,151
431360,1989,1,121,150
431360,1990,1,115,153
431360,1991,1,102,141
431360,1992,1,122,151
431360,1993,1,123,149
431360,1994,1,125,153
431580,1965,1,125,142
431580,1966,1,109,143
431580,1967,1,106,149
431580,1968,1,102,137
431580,1970,1,108,999
431580,1972,1,128,147
431580,1973,1,103,136
431580,1974,1,113,999
431580,1976,1,108,131
431580,1978,1,128,144
431580,1979,1,999,138
431580,1980,1,999,138
431580,1981,1,999,133
431580,1982,1,999,139
431580,1983,1,999,141
431786,1965,1,121,144
431786,1966,1,113,150
431786,1967,1,110,156
431786,1968,1,110,147
431786,1969,1,119,143
431786,1970,1,999,132
431786,1972,1,136,148
431786,1973,1,127,138
432769,1972,1,999,145
432769,1973,1,106,139
432769,1974,1,121,154
432769,1975,1,125,144
432769,1976,1,109,142
432769,1977,1,106,132
432769,1978,1,130,146
432769,1979,1,115,138
432769,1980,1,121,999
432769,1986,1,104,131
432843,1965,1,121,145
432843,1966,1,114,153
432843,1967,1,117,155
432843,1968,1,102,140
432843,1969,1,109,149
432843,1970,1,116,142
432843,1971,1,125,149
432843,1972,1,127,145
432843,1973,1,103,146
432843,1974,1,114,152
432843,1975,1,117,139
432843,1976,1,106,135
432843,1977,1,105,139
432843,1978,1,999,144
432843,1979,1,113,134
432843,1980,1,109,144
432843,1981,1,92,139
432843,1982,1,110,144
432843,1983,1,111,149
432843,1984,1,109,151
432843,1986,1,95,136
432843,1988,1,97,145
432843,1989,1,98,142
432843,1990,1,93,143
432843,1991,1,95,139
432843,1992,1,112,143
432843,1993,1,111,142
432843,1994,1,104,146
432843,1995,1,107,147
432843,1996,1,113,148
432843,1997,1,118,152
432843,1998,1,89,130
432843,1999,1,101,136
432843,2000,1,97,139
432843,2001,1,110,132
432843,2002,1,98,143
432843,2003,1,106,139
435044,1966,1,119,153
435044,1967,1,115,157
435044,1968,1,106,999
435044,1969,1,113,153
435044,1970,1,109,139
435044,1971,1,131,153
435044,1972,1,130,147
435044,1973,1,124,999
435044,1974,1,119,159
435044,1975,1,133,999
435044,1976,1,113,146
435044,1977,1,124,999
435044,1978,1,132,160
435044,1979,1,119,137
435044,1980,1,119,999
435044,1982,1,121,999
435044,1983,1,113,999
435044,1984,1,120,999
435278,1967,1,118,157
435278,1968,1,107,142
435278,1970,1,105,138
435278,1971,1,116,149
435278,1972,1,120,139
435278,1973,1,96,146
435278,1974,1,119,999
435278,1975,1,119,142
435278,1976,1,106,151
435278,1977,1,102,138
435278,1978,1,131,145
435278,1979,1,127,144
435278,1980,1,119,149
435278,1981,1,98,144
435278,1982,1,115,142
435278,1983,1,125,154
435278,1984,1,119,145
435542,1965,1,129,146
435542,1966,1,135,155
435542,1967,1,131,157
435542,1968,1,102,140
435542,1969,1,114,154
435542,1970,1,117,148
435542,1971,1,126,148
435542,1972,1,129,151
435542,1973,1,109,147
435542,1974,1,115,155
435542,1975,1,124,143
435542,1976,1,105,145
435542,1977,1,107,139
435542,1978,1,126,147
435542,1979,1,112,140
435542,1980,1,117,148
435542,1981,1,87,146
435542,1982,1,113,147
435542,1983,1,115,152
435542,1984,1,126,149
435542,1988,1,111,143
435542,1989,1,124,145
435542,1990,1,93,142
435542,1991,1,116,135
435542,1992,1,129,145
435542,1993,1,134,145
435542,1994,1,129,153
435542,1996,1,124,147
435542,1997,1,130,157
435733,1965,1,122,148
435733,1967,1,108,157
435733,1971,1,132,152
435733,1972,1,999,150
435733,1974,1,119,150
435733,1976,1,999,134
435733,1977,1,125,135
435733,1979,1,112,999
436761,1967,1,118,158
436761,1968,1,106,144
436761,1969,1,105,146
436761,1970,1,106,140
436761,1971,1,133,155
436761,1972,1,139,150
436761,1973,1,111,147
436761,1974,1,117,145
436761,1975,1,137,145
436761,1976,1,117,137
436761,1977,1,128,140
436761,1978,1,132,150
436761,1979,1,123,999
436761,1980,1,115,141
436761,1981,1,102,141
436761,1982,1,123,140
436761,1983,1,120,154
436761,1984,1,117,152
436761,1986,1,117,142
437026,1966,1,109,147
437026,1967,1,122,155
437026,1968,1,107,137
437026,1969,1,118,152
437026,1970,1,117,141
437026,1971,1,127,140
437026,1972,1,135,149
437026,1973,1,113,140
437026,1974,1,120,151
437026,1975,1,126,141
437026,1976,1,109,136
437026,1977,1,110,999
437026,1978,1,129,143
437026,1979,1,116,133
437026,1980,1,115,141
437026,1981,1,88,134
437026,1982,1,109,139
437026,1983,1,110,999
437152,1966,1,999,160
437152,1967,1,125,160
437152,1969,1,127,152
437152,1970,1,124,145
437152,1972,1,131,999
437152,1974,1,999,142
437152,1976,1,111,136
437152,1977,1,116,141
437152,1978,1,132,149
437152,1979,1,122,144
437152,1980,1,124,148
437152,1981,1,103,146
437152,1982,1,122,999
437152,1983,1,117,148
437152,1984,1,120,147
437152,1986,1,111,136
437152,1988,1,127,145
437152,1989,1,124,144
437152,1990,1,117,143
437401,1966,1,137,165
437401,1967,1,140,163
437401,1968,1,119,141
437401,1969,1,134,162
437401,1970,1,131,999
437607,1965,1,118,143
437607,1966,1,115,147
437607,1967,1,108,152
437607,1968,1,98,139
437607,1969,1,113,151
437607,1970,1,118,144
437607,1973,1,101,143
437607,1974,1,112,151
437607,1976,1,107,137
437607,1977,1,103,137
437607,1978,1,119,146
437607,1979,1,112,137
437607,1981,1,91,136
437607,1982,1,110,140
437607,1983,1,114,149
437607,1984,1,110,147
437607,1987,1,101,134
437607,1988,1,105,144
438556,1966,1,116,143
438556,1967,1,116,157
438556,1968,1,125,144
438556,1969,1,118,146
438556,1970,1,110,138
438556,1971,1,127,149
438556,1972,1,133,145
438556,1973,1,112,143
438556,1974,1,111,149
438556,1975,1,128,135
438556,1976,1,112,136
438556,1977,1,112,134
438556,1978,1,132,146
438556,1979,1,119,135
438556,1980,1,123,142
438556,1981,1,111,140
438556,1982,1,120,140
438556,1983,1,119,146
438556,1984,1,116,147
438556,1986,1,112,139
438556,1990,1,117,132
438556,1991,1,117,132
438556,1992,1,122,140
438556,1993,1,121,132
438556,1994,1,134,145
438556,1995,1,136,144
438556,1996,1,108,133
438556,1997,1,118,142
438556,1998,1,98,120
438556,1999,1,92,138
438556,2000,1,110,141
438556,2001,1,114,141
438556,2002,1,102,145
438556,2003,1,111,146
438600,1966,1,115,147
438600,1967,1,118,153
438600,1968,1,92,132
438600,1969,1,108,138
438600,1970,1,117,134
438600,1971,1,123,146
438600,1972,1,122,146
438600,1973,1,101,134
438600,1974,1,103,139
438600,1976,1,102,133
438600,1977,1,103,132
438600,1978,1,123,143
438600,1979,1,115,130
438600,1980,1,109,135
438600,1981,1,93,135
438600,1982,1,113,133
438600,1983,1,105,139
438600,1984,1,110,143
438600,1986,1,100,130
438600,1989,1,115,137
438600,1990,1,113,999
438815,1966,1,140,158
438815,1967,1,121,999
438815,1968,1,103,145
438815,1969,1,125,157
438815,1972,1,138,999
438815,1973,1,114,999
438815,1974,1,120,152
438815,1975,1,129,142
438815,1976,1,110,150
438815,1977,1,113,139
438815,1978,1,133,147
438815,1979,1,118,142
438815,1980,1,118,147
438815,1981,1,92,142
438815,1982,1,111,147
438815,1983,1,121,157
438815,1984,1,108,150
438815,1986,1,103,136
438815,1987,1,108,138
438815,1990,1,118,141
438815,1991,1,95,137
438815,1992,1,106,136
438815,1993,1,999,147
439099,1966,1,134,161
439099,1967,1,135,163
439099,1968,1,122,152
439099,1969,1,133,152
439099,1970,1,123,150
439099,1971,1,133,160
439099,1972,1,140,154
439099,1973,1,128,151
439099,1974,1,139,156
439099,1975,1,137,145
439099,1976,1,126,152
439099,1977,1,125,145
439099,1978,1,139,148
439099,1979,1,128,143
439099,1980,1,131,152
439099,1982,1,129,148
439099,1983,1,125,159
439099,1984,1,119,154
439099,1986,1,119,145
439099,1988,1,131,149
439099,1990,1,120,154
439099,1991,1,118,145
439099,1993,1,124,158
439099,1994,1,135,159
439099,1995,1,134,155
439099,1996,1,140,155
439099,1997,1,151,165
439099,1998,1,125,137
439099,1999,1,131,146
439984,1965,1,124,146
439984,1966,1,129,155
439984,1967,1,121,158
439984,1968,1,109,148
439984,1969,1,117,147
439984,1970,1,118,142
439984,1971,1,128,153
439984,1972,1,128,151
439984,1973,1,110,144
450217,1967,2,123,141
450217,1968,2,110,139
450217,1969,2,109,136
450217,1970,2,98,145
450217,1971,2,98,144
450217,1972,2,80,140
450217,1973,2,92,136
450217,1974,2,93,150
450217,1975,2,112,153
450217,1976,2,101,143
450217,1977,2,94,140
450217,1978,2,83,140
450217,1979,2,84,137
450242,1957,2,999,104
450242,1958,2,999,105
450242,1959,2,999,100
450242,1960,2,999,105
450242,1968,2,57,100
450257,1968,2,60,112
450257,1973,2,24,88
450257,1974,2,68,104
450257,1976,2,44,96
450257,1980,2,58,93
450482,1957,2,999,120
450482,1958,2,999,111
450482,1959,2,999,120
450482,1960,2,999,119
450482,1961,2,999,119
450482,1962,2,999,111
450482,1963,2,999,122
450482,1964,2,999,134
450482,1965,2,999,113
450482,1966,2,999,112
450482,1967,2,999,132
450482,1968,2,999,105
450482,1969,2,999,112
450482,1970,2,999,111
450482,1972,2,63,113
450482,1973,2,999,102
450482,1974,2,999,117
450482,1975,2,94,130
450482,1978,2,999,112
450482,1980,2,999,108
450668,1957,2,999,130
450668,1958,2,999,132
450668,1967,2,105,141
450668,1968,2,69,134
450668,1969,2,99,131
450668,1970,2,85,142
450668,1972,2,76,136
450668,1973,2,89,125
450668,1974,2,92,143
450668,1975,2,106,124
450668,1976,2,84,137
450668,1977,2,94,122
450668,1978,2,79,129
450668,1979,2,83,132
450668,1980,2,102,125
450668,1981,2,77,126
450668,1982,2,92,140
450668,1983,2,999,136
450668,1984,2,85,144
450668,1985,2,97,136
450668,1986,2,69,131
450668,1987,2,89,120
450668,1988,2,78,131
450668,1989,2,98,125
450872,1957,2,999,104
450872,1958,2,999,107
450872,1959,2,999,114
450872,1960,2,999,110
450872,1961,2,999,114
450872,1962,2,999,114
450872,1963,2,999,114
450872,1964,2,999,113
450872,1965,2,999,118
450872,1966,2,999,121
450872,1967,2,105,138
450872,1968,2,87,105
450945,1957,2,999,126
450945,1958,2,999,113
450945,1959,2,999,125
450945,1960,2,999,117
450945,1961,2,999,115
451205,1967,2,117,138
451205,1968,2,84,120
451205,1969,2,80,123
451205,1970,2,57,124
451205,1971,2,42,96
451205,1972,2,75,122
451205,1973,2,58,111
451205,1974,2,104,122
451205,1976,2,999,107
451205,1979,2,78,999
451233,1957,2,999,128
451233,1958,2,999,128
451233,1959,2,999,135
451233,1960,2,999,137
451233,1961,2,999,136
451233,1962,2,999,133
451233,1963,2,999,138
451233,1967,2,140,168
451330,1957,2,999,119
451330,1958,2,999,114
451330,1959,2,999,104
451330,1960,2,999,129
451330,1961,2,999,124
451330,1962,2,999,114
451330,1963,2,999,120
451330,1964,2,999,131
451350,1967,2,84,123
451350,1968,2,82,122
451350,1969,2,93,124
451350,1970,2,83,119
451350,1971,2,84,120
451395,1957,2,999,121
451395,1958,2,999,130
451395,1959,2,999,138
451395,1960,2,999,129
451395,1961,2,999,140
451395,1962,2,999,137
451395,1963,2,999,134
451395,1964,2,999,148
451395,1965,2,999,129
451395,1966,2,999,130
451395,1967,2,999,127
451395,1968,2,999,131
451414,1957,2,999,126
451414,1958,2,999,119
451414,1962,2,999,137
451414,1964,2,999,147
451414,1965,2,999,126
451414,1966,2,999,124
451414,1967,2,999,137
451414,1971,2,999,122
451679,1957,2,999,118
451679,1958,2,999,114
451679,1959,2,999,115
451679,1961,2,999,122
451679,1962,2,999,112
451679,1963,2,999,120
451679,1964,2,999,135
451691,1957,2,999,115
451691,1958,2,999,117
451691,1959,2,999,113
451691,1961,2,999,111
451691,1962,2,999,115
451691,1963,2,999,119
451691,1964,2,999,126
451691,1965,2,999,106
451691,1966,2,999,111
451691,1967,2,999,126
451691,1968,2,999,118
451691,1969,2,999,112
451691,1970,2,999,123
451691,1971,2,999,118
451691,1972,2,999,127
451691,1973,2,999,110
451691,1974,2,999,114
451691,1975,2,999,130
451691,1976,2,999,122
451691,1979,2,999,116
451691,1980,2,79,110
451759,1957,2,999,115
451759,1958,2,999,112
451759,1959,2,999,109
451759,1962,2,999,106
451759,1965,2,999,108
451783,1957,2,999,119
451783,1958,2,999,130
451783,1959,2,999,108
451783,1960,2,999,95
451783,1962,2,999,112
451783,1967,2,999,128
451783,1983,2,60,91
451783,1984,2,56,99
451783,1985,2,79,105
451783,1986,2,60,100
451783,1989,2,80,108
451783,1990,2,74,102
451783,1991,2,57,92
451934,1957,2,999,121
451934,1958,2,999,120
451934,1959,2,999,129
451934,1960,2,999,129
451934,1961,2,999,132
451934,1962,2,999,123
451934,1963,2,999,129
451934,1964,2,999,135
451934,1965,2,999,127
451934,1966,2,999,118
451992,1957,2,999,125
451992,1958,2,999,114
451992,1959,2,999,127
451992,1960,2,999,120
451992,1962,2,999,113
451992,1963,2,999,126
451992,1964,2,999,140
451992,1965,2,999,120
451992,1967,2,95,139
451992,1968,2,80,125
451992,1969,2,91,123
451992,1970,2,61,120
451992,1971,2,89,123
451992,1973,2,84,123
452037,1957,2,999,130
452037,1958,2,999,128
452037,1959,2,999,130
452037,1960,2,999,124
452037,1961,2,999,122
452037,1962,2,999,125
452037,1963,2,999,132
452037,1965,2,999,121
452066,1957,2,999,127
452066,1958,2,999,131
452066,1960,2,999,130
452066,1961,2,999,135
452066,1962,2,999,139
452066,1963,2,999,139
452066,1964,2,999,145
452066,1965,2,999,141
452066,1966,2,999,128
452066,1969,2,130,136
452197,1957,2,999,122
452197,1958,2,999,121
452197,1959,2,999,128
452197,1960,2,999,114
452197,1961,2,999,121
452197,1962,2,999,114
452197,1963,2,999,128
452197,1964,2,999,135
452197,1965,2,999,121
452197,1968,2,78,131
452609,1957,2,999,119
452609,1958,2,999,111
452609,1959,2,999,114
452609,1960,2,999,104
452609,1965,2,999,111
452675,1957,2,999,120
452675,1967,2,92,134
452675,1968,2,69,117
452675,1969,2,33,116
452675,1971,2,42,129
452675,1972,2,50,122
452675,1973,2,44,116
452675,1974,2,65,121
452675,1976,2,77,124
453183,1957,2,999,127
453183,1958,2,999,132
453183,1960,2,999,135
453183,1961,2,999,140
453183,1963,2,999,142
453183,1965,2,999,131
453183,1966,2,999,127
453183,1967,2,999,141
453183,1968,2,100,124
453183,1969,2,109,132
453183,1970,2,98,134
453183,1971,2,109,135
453183,1972,2,87,136
453284,1957,2,999,118
453284,1958,2,999,106
453284,1959,2,999,116
453284,1960,2,999,119
453284,1961,2,999,115
453284,1962,2,999,110
453284,1963,2,999,105
453284,1964,2,999,120
453284,1965,2,999,112
453284,1966,2,999,112
453320,1957,2,999,121
453320,1958,2,999,114
453320,1959,2,999,112
453320,1960,2,999,119
453320,1961,2,999,107
453320,1962,2,999,111
453320,1963,2,999,111
453320,1964,2,999,121
453320,1965,2,999,113
453320,1966,2,999,109
453320,1967,2,999,129
453320,1968,2,52,89
453320,1969,2,76,119
453320,1970,2,44,99
453329,1957,2,999,124
453329,1958,2,999,121
453329,1959,2,999,125
453329,1960,2,999,118
453329,1961,2,999,119
453329,1962,2,999,113
453329,1964,2,999,132
453329,1965,2,999,114
453329,1966,2,999,115
453386,1957,2,999,128
453386,1958,2,999,124
453386,1959,2,999,136
453386,1960,2,999,129
453386,1961,2,999,136
453386,1962,2,999,136
453386,1963,2,999,132
453386,1964,2,999,148
453386,1965,2,999,127
453386,1966,2,999,125
453386,1967,2,999,140
453386,1968,2,65,126
453386,1969,2,93,999
453386,1993,2,109,130
453502,1957,2,999,128
453502,1958,2,999,129
453502,1959,2,999,134
453502,1960,2,999,132
453502,1961,2,999,138
453502,1962,2,999,130
453502,1963,2,999,140
453502,1964,2,999,138
453502,1965,2,999,133
453502,1966,2,999,127
453515,1967,2,105,136
453515,1968,2,92,135
453515,1969,2,100,130
453515,1970,2,91,135
453515,1971,2,88,130
453515,1972,2,74,137
453515,1973,2,94,123
453515,1975,2,116,140
453515,1976,2,91,129
453515,1977,2,93,118
453515,1978,2,93,128
453515,1980,2,98,128
453515,1981,2,74,120
453515,1983,2,95,130
453515,1984,2,105,144
453515,1985,2,98,135
453515,1986,2,91,122
453515,1987,2,91,118
453515,1988,2,92,127
453515,1989,2,85,121
453515,1990,2,90,118
453515,1994,2,69,125
453546,1957,2,999,121
453546,1958,2,999,118
453546,1959,2,999,118
453546,1960,2,999,113
453546,1962,2,999,113
453546,1963,2,999,127
453546,1966,2,999,114
453546,1967,2,999,128
453546,1968,2,64,999
454077,1967,2,127,130
454077,1968,2,110,999
454077,1969,2,124,130
454077,1970,2,105,128
454077,1971,2,104,122
454077,1972,2,60,121
454077,1973,2,78,115
454154,1957,2,999,104
454154,1958,2,999,98
454154,1959,2,999,100
454154,1960,2,999,96
454154,1961,2,999,85
454154,1962,2,999,102
454154,1963,2,999,108
454187,1957,2,999,118
454187,1958,2,999,104
454187,1959,2,999,112
454187,1960,2,999,117
454187,1961,2,999,107
454187,1963,2,999,118
454187,1965,2,999,119
454187,1966,2,999,112
454187,1968,2,76,105
454187,1970,2,63,113
454187,1971,2,85,124
454187,1972,2,74,130
454187,1973,2,92,110
454187,1974,2,87,127
454187,1975,2,105,136
454187,1976,2,90,125
454187,1984,2,59,999
454187,1989,2,76,115
454187,1990,2,79,116
454187,1991,2,61,108
454187,1992,2,61,99
454286,1957,2,999,116
454286,1958,2,999,107
454286,1959,2,999,114
454286,1960,2,999,116
454286,1961,2,999,117
454286,1962,2,999,110
454286,1963,2,999,119
454286,1964,2,999,130
454286,1965,2,999,115
454360,1957,2,999,125
454360,1958,2,999,111
454360,1959,2,999,120
454360,1960,2,999,117
454360,1961,2,999,105
454360,1962,2,999,108
454360,1963,2,999,105
454360,1964,2,999,122
454360,1965,2,999,109
454360,1966,2,999,111
454360,1967,2,999,136
454360,1968,2,999,102
454360,1969,2,62,117
454360,1970,2,999,106
454360,1971,2,78,119
454360,1972,2,68,118
454360,1975,2,66,133
454360,1976,2,999,125
454360,1978,2,52,96
454360,1979,2,65,117
454360,1981,2,57,100
454360,1982,2,60,102
454360,1983,2,53,103
454360,1984,2,65,101
454430,1957,2,999,118
454430,1958,2,999,119
454430,1959,2,999,115
454430,1960,2,999,108
454430,1961,2,999,115
454430,1962,2,999,113
454430,1963,2,999,119
454430,1964,2,999,127
454430,1965,2,999,120
454430,1966,2,999,119
454748,1983,2,45,87
454748,1984,2,37,89
454748,1985,2,49,105
454748,1987,2,40,96
454748,1988,2,55,108
454748,1989,2,65,118
454748,1990,2,64,106
454748,1991,2,56,100
454748,1993,2,43,99
454748,1994,2,47,100
454769,1957,2,999,117
454769,1958,2,999,106
454769,1959,2,999,113
454769,1960,2,999,115
454769,1961,2,999,108
454769,1962,2,999,109
454769,1963,2,999,110
454769,1964,2,999,125
454769,1965,2,999,105
454769,1966,2,999,111
454769,1967,2,74,124
454769,1968,2,58,94
454769,1969,2,72,110
454769,1970,2,51,102
454769,1971,2,62,117
454769,1972,2,52,119
454769,1973,2,37,100
454769,1974,2,60,113
454769,1975,2,65,120
455128,1957,2,999,133
455128,1958,2,999,137
455128,1959,2,999,145
455128,1960,2,999,147
455128,1961,2,999,141
455128,1962,2,999,144
455128,1963,2,999,143
455128,1964,2,999,144
455128,1965,2,999,138
455128,1966,2,999,132
455128,1967,2,999,141
455128,1968,2,999,137
455128,1969,2,999,135
455128,1970,2,121,144
455128,1971,2,119,140
455128,1972,2,123,141
455387,1957,2,999,114
455387,1958,2,999,108
455387,1959,2,999,107
455387,1960,2,999,94
455387,1961,2,999,95
455387,1962,2,999,107
455387,1963,2,999,100
455387,1964,2,999,114
455387,1965,2,999,107
455387,1966,2,999,97
455387,1967,2,999,113
455387,1968,2,64,99
455387,1969,2,999,106
455387,1970,2,72,108
455387,1971,2,999,104
455387,1972,2,72,100
455387,1973,2,63,104
455425,1967,2,78,143
455425,1968,2,58,999
455425,1969,2,82,121
455425,1970,2,49,999
455425,1971,2,999,127
455425,1972,2,62,999
455549,1957,2,999,121
455549,1958,2,999,111
455549,1959,2,999,115
455549,1963,2,999,116
455549,1964,2,999,137
455549,1965,2,999,119
455549,1966,2,999,122
455549,1967,2,90,136
455549,1968,2,83,118
455549,1969,2,85,126
455549,1970,2,72,123
455613,1957,2,999,116
455613,1958,2,999,117
455613,1959,2,999,121
455613,1960,2,999,104
455613,1961,2,999,101
455613,1962,2,999,110
455613,1963,2,999,116
455613,1964,2,999,126
455613,1965,2,999,113
455613,1966,2,999,112
455613,1967,2,80,125
455678,1957,2,999,119
455678,1958,2,999,107
455678,1959,2,999,121
455678,1960,2,999,121
455678,1961,2,999,111
455678,1962,2,999,127
455678,1963,2,999,126
455678,1964,2,999,135
455678,1965,2,999,126
455678,1966,2,999,117
455678,1967,2,999,130
455678,1969,2,79,122
455678,1970,2,60,118
455678,1971,2,76,121
455678,1972,2,64,125
455678,1973,2,54,109
455678,1974,2,53,115
455678,1975,2,68,129
455678,1976,2,83,119
455678,1983,2,45,91
455678,1984,2,48,100
455678,1986,2,41,97
455678,1987,2,43,89
455678,1988,2,59,110
455678,1989,2,73,119
455678,1993,2,57,999
455774,1957,2,999,112
455774,1958,2,999,125
455774,1959,2,999,124
455774,1960,2,999,129
455774,1961,2,999,110
455774,1962,2,999,114
455774,1963,2,999,113
455774,1964,2,999,135
455774,1965,2,999,116
455774,1966,2,999,102
455774,1971,2,999,126
455774,1972,2,999,129
455774,1976,2,53,125
455774,1979,2,67,117
455774,1982,2,67,999
455774,1983,2,999,87
455774,1984,2,52,999
455774,1987,2,53,103
455774,1988,2,56,999
455774,1989,2,74,115
455774,1990,2,64,106
455774,1991,2,45,109
455774,1993,2,45,107
455801,1957,2,999,123
455801,1958,2,999,115
455801,1959,2,999,110
455801,1960,2,999,129
455801,1961,2,999,131
455840,1967,2,92,134
455840,1974,2,84,135
455840,1975,2,94,135
455840,1978,2,72,89
455840,1979,2,86,116
455840,1980,2,89,120
455840,1981,2,68,117
455840,1982,2,91,135
455840,1983,2,70,111
455840,1987,2,74,106
455844,1957,2,999,128
455844,1958,2,999,134
455844,1959,2,999,146
455844,1960,2,999,136
455844,1961,2,999,141
455844,1962,2,999,145
455844,1963,2,999,141
455844,1964,2,999,147
455844,1965,2,999,145
455844,1966,2,999,138
455844,1967,2,111,143
455844,1968,2,119,137
455844,1969,2,110,136
456262,1957,2,999,122
456262,1958,2,999,127
456262,1959,2,999,128
456262,1960,2,999,122
456262,1961,2,999,127
456262,1963,2,999,137
456262,1965,2,999,118
456262,1966,2,999,125
456262,1967,2,999,140
456262,1968,2,81,999
456262,1969,2,76,128
456262,1970,2,999,130
456262,1971,2,90,130
456262,1972,2,75,999
456262,1978,2,66,112
456262,1979,2,76,122
456262,1980,2,73,122
456295,1969,2,77,128
456295,1970,2,44,121
456295,1971,2,42,129
456295,1972,2,43,135
456295,1973,2,47,121
456295,1974,2,60,129
456295,1975,2,60,130
456295,1976,2,47,121
456295,1977,2,56,111
456534,1985,2,97,132
456534,1986,2,100,145
456534,1989,2,94,131
456534,1990,2,94,122
456534,1991,2,102,144
456534,1992,2,79,124
456534,1993,2,120,148
456534,1994,2,94,123
456624,1957,2,999,123
456624,1958,2,999,115
456624,1959,2,999,121
456624,1960,2,999,126
456624,1962,2,999,120
456624,1963,2,999,119
456624,1964,2,999,131
456624,1965,2,999,115
456624,1966,2,999,121
456624,1967,2,999,137
456624,1969,2,59,114
456624,1970,2,75,123
456624,1973,2,80,118
456624,1974,2,95,132
456624,1976,2,91,131
456624,1980,2,53,125
456624,1982,2,60,132
456624,1983,2,33,110
456624,1985,2,68,110
456624,1986,2,60,107
456624,1987,2,63,108
456624,1988,2,58,105
456624,1989,2,88,111
456624,1990,2,80,112
456624,1991,2,58,102
456624,1992,2,65,89
456624,1993,2,69,102
456624,1994,2,77,99
456624,2001,2,79,999
456624,2002,2,84,122
456624,2003,2,72,108
456629,1957,2,999,129
456629,1958,2,999,122
456629,1959,2,999,143
456629,1960,2,999,125
456629,1961,2,999,143
456768,1957,2,999,113
456768,1958,2,999,104
456768,1959,2,999,111
456768,1960,2,999,98
456768,1961,2,999,97
456768,1962,2,999,108
456768,1963,2,999,114
456768,1964,2,999,113
456768,1965,2,999,112
456768,1966,2,999,101
456768,1967,2,63,104
456768,1968,2,63,100
456768,1969,2,83,114
456768,1976,2,78,118
456768,1983,2,61,107
456768,1984,2,999,105
456768,1985,2,999,105
456768,1986,2,71,105
456768,1988,2,65,108
456768,1989,2,999,105
456789,1957,2,999,133
456789,1958,2,999,133
456789,1959,2,999,138
456789,1960,2,999,127
456789,1961,2,999,137
456789,1962,2,999,135
456789,1963,2,999,138
456789,1967,2,121,143
456789,1969,2,106,129
456789,1972,2,87,138
456789,1973,2,95,136
456789,1974,2,95,142
456803,1957,2,999,115
456803,1958,2,999,100
456803,1959,2,999,112
456803,1964,2,999,125
456803,1966,2,999,102
456803,1967,2,999,127
456803,1970,2,74,100
456846,1957,2,999,121
456846,1958,2,999,113
456846,1959,2,999,115
456846,1967,2,94,132
456846,1968,2,70,119
456846,1969,2,999,123
456846,1970,2,82,87
456864,1957,2,999,125
456864,1958,2,999,123
456864,1959,2,999,131
456864,1960,2,999,126
456864,1961,2,999,137
456864,1962,2,999,136
456864,1963,2,999,137
456864,1964,2,999,141
456864,1965,2,999,115
456864,1966,2,999,123
456864,1968,2,77,123
456864,1969,2,84,130
456864,1970,2,58,121
