Station,Year,Day,Date,Time,Latitude,Longitude,Depth,Secchi,Temp,Co0,SpCo0,BeamAtten,Transmission,chla,PC,PAR,DO,au.chl,AquaFluor_PC,AquaFluor_CHL,Turbidity,TP,TDP,SRP,NH4,NO3,SiO2,Cl,TSS,VSS,POC,PON,DOC,ExChla,ExPC,pMC,dMC,pMC_LC_MS,TCyanos_cells,TCyanos_volume
WE4,2009,1-Sep,9/1/09,10:48,41.8318,83.1968,8.6,1.4,21,,,,,,,,,,,,,,,,,,,,,,,,1.09,5.79,0.72,0.09,,,0,0
WE5,2009,1-Sep,9/1/09,11:01,41.8043,83.2557,7.6,1,21.4,,,,,,,,,,,,,,,,,,,,,,,,7.14,18.7,3.39,1.19,,,1453,92
WE6,2009,1-Sep,9/1/09,11:30,41.7048,83.3862,2.4,0.6,20.2,,,,,,,,,,,,,,,,,,,,,,,,11.28,30.47,12.8,1.15,,,12859,779
WE7,2009,1-Sep,9/1/09,11:53,41.7638,83.4032,3.4,1,20.9,,,,,,,,,,,,,,,,,,,,,,,,3.11,12.28,1.94,0.13,,,6477,421
WE8,2009,1-Sep,9/1/09,9:57,41.834,83.363,4.4,1.2,21,,,,,,,,,,,,,,,,,,,,,,,,2.2,14.28,1.92,0.23,,,7793,454
WE9,2009,1-Sep,9/1/09,11:40,41.7177,83.4237,2.2,0.5,20.7,,,,,,,,,,,,,,,,,,,,,,,,5.64,28.11,8.52,1.57,,,4328,255
KIWI S,2009,1-Sep,9/1/09,,41.5925,82.7108,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,4.69,0.29,0.09,,,1895,95
PBWI S,2009,1-Sep,9/1/09,,41.6453,82.8108,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,3.88,0.31,0.03,,,2053,103
WE1,2009,8-Sep,9/8/09,10:55,41.8854,83.3332,,0.6,22.9,,,,,,,,,,,,,39.21,12.36,,,,1.37,21.51,,,1.44,0.29,0.38,8.36,1.69,0.13,,,3007,165
WE2,2009,8-Sep,9/8/09,12:08,41.7533,83.3204,,0.5,22.5,,,,,,,,,,,,,57.39,25.56,1.42,30.68,0.13,1.36,24.01,,,1.22,0.29,0.76,7.95,0.63,0.16,,,21183,1118
WE3,2009,8-Sep,9/8/09,11:13,41.8598,83.2644,,1.8,22.2,,,,,,,,,,,,,23.05,12.07,7.87,7.83,0.12,1.35,14.87,,,0.53,0.14,0.3,3.68,0.54,0.07,,,3048,152
WE4,2009,8-Sep,9/8/09,11:35,41.8337,83.1912,,1.5,21.9,,,,,,,,,,,,,16.48,4.44,1.34,10.62,0.32,1.54,9.47,,,0.35,0.08,0.26,1.9,0.3,0.06,,,1016,51
WE5,2009,8-Sep,9/8/09,11:51,41.8033,83.2564,,1.2,22.2,,,,,,,,,,,,,22.04,6.79,1.89,5.05,0.24,1.35,15.28,,,0.69,0.15,2.17,4.41,0.75,0.2,,,2967,178
WE6,2009,8-Sep,9/8/09,12:23,41.7045,83.3859,,0.4,23.1,,,,,,,,,,,,,82.13,26.15,9.84,4.49,0.12,0.87,37.71,,,2.9,0.7,2.9,9.65,3.14,0.52,,,60079,3326
WE7,2009,8-Sep,9/8/09,12:53,41.764,83.4029,,0.4,23,,,,,,,,,,,,,70.01,42.29,9.44,4.49,0.12,1.03,20.27,,,1.95,0.5,1.22,12.03,1.47,0.2,,,28169,1511
WE9,2009,8-Sep,9/8/09,12:38,41.7178,83.4234,,0.4,23.4,,,,,,,,,,,,,99.3,29.96,8.26,7.28,0.3,2.52,48.92,,,3.14,0.72,27.96,36.05,14.4,0.67,,,44768,2590
WE1,2009,14-Sep,9/14/09,15:47,41.8852,83.3325,,1.5,23.1,,,,,,,,,,,,,26.08,6.49,0.75,2.5,0.18,0.87,18.63,,,1.82,0.39,2.66,15.85,2.45,0.38,,,1903,103
WE2,2009,14-Sep,9/14/09,16:32,41.7541,83.3192,,0.5,23.1,,,,,,,,,,,,,79.1,31.14,14.56,4.5,0.13,1.32,20.56,,,1.95,0.41,9.48,35.75,9.93,0.56,,,9815,542
WE3,2009,14-Sep,9/14/09,15:58,41.8595,83.2635,,1.8,22.9,,,,,,,,,,,,,18.5,12.65,0.98,3,0.31,1.19,11.28,,,0.76,0.2,0.6,12.04,1.4,0.24,,,1417,71
WE4,2009,14-Sep,9/14/09,16:08,41.8338,83.1917,,2.3,22.8,,,,,,,,,,,,,15.98,4.73,0.55,3.5,0.19,1.69,7.41,,,0.52,0.16,0.57,5.72,0.57,0.11,,,886,44
WE5,2009,14-Sep,9/14/09,16:19,41.8036,83.2554,,1,23.1,,,,,,,,,,,,,47.29,12.65,2.8,4.5,0.13,1.66,13.99,,,1.8,0.39,16.74,28.33,20.57,0.55,,,6377,348
WE6,2009,14-Sep,9/14/09,16:45,41.7042,83.386,,0.5,23.1,,,,,,,,,,,,,60.42,28.79,5.95,3.5,0.12,0.92,25.2,,,2.11,0.42,1.72,25.2,2.13,0.65,,,18113,1015
WE7,2009,14-Sep,9/14/09,17:07,41.764,83.4021,,0.5,23.4,,,,,,,,,,,,,66.98,24.68,20.47,3.5,0.12,1.25,26.75,,,1.74,0.35,4.57,26.27,6.54,0.54,,,15894,890
WE8,2009,14-Sep,9/14/09,15:36,41.8347,83.3631,,1.5,23.4,,,,,,,,,,,,,34.66,8.84,0.79,3,0.03,1.3,17.47,,,2.2,0.4,18.24,26.75,26.79,0.72,,,15358,863
WE9,2009,14-Sep,9/14/09,16:55,41.7177,83.4235,,0.3,23.3,,,,,,,,,,,,,92.23,47.57,0.38,8.95,0.33,2.02,38.74,,,2.11,0.37,1.81,19.07,1.69,0.38,,,6788,361
WE1,2009,22-Sep,9/22/09,14:50,41.8852,83.3325,7.9,0.8,26,,,,,,,,,,,,,35.17,20.87,10.23,4.49,0.36,1.5,19.79,0.75,,,,2.59,11.31,0.55,0.8,,,4551,235
WE2,2009,22-Sep,9/22/09,16:30,41.7541,83.3192,6.5,0.5,21.2,,,,,,,,,,,,,87.69,38.47,9.84,12.85,0.09,2.02,21.72,5,,,,3.34,27.75,8.79,0.21,,,26612,1334
WE3,2009,22-Sep,9/22/09,15:10,41.8595,83.2635,6.6,1.8,21.6,,,,,,,,,,,,,24.56,7.96,1.77,3,0.32,1.41,11.28,3.6,,,,2.11,10.07,1.04,0.11,,,0,0
WE4,2009,22-Sep,9/22/09,15:30,41.8338,83.1917,6.6,1.3,21.7,,,,,,,,,,,,,25.57,8.84,2.84,2.5,0.3,1.68,10.89,2,,,,2.54,10.23,0.49,0.08,,,0,0
WE5,2009,22-Sep,9/22/09,15:54,41.8036,83.2554,6.7,0.8,21.9,,,,,,,,,,,,,81.12,24.1,9.44,2.5,0.27,1.57,12.44,3,,,,2.15,14.46,0.61,0.11,,,0,0
WE6,2009,22-Sep,9/22/09,16:43,41.7042,83.386,6.6,0.8,21.7,,,,,,,,,,,,,50.32,27.62,10.62,13.97,0.05,1.35,20.56,16.5,,1.45,0.33,3.19,17.03,3.41,0.27,,,6304,315
WE7,2009,22-Sep,9/22/09,17:23,41.764,83.4021,6.6,0.3,21.7,,,,,,,,,,,,,42.24,45.22,21.26,4.49,0.09,1.64,25.59,18.5,,2.23,0.45,3.72,27.3,3.69,0.63,,,10482,524
WE8,2009,22-Sep,9/22/09,14:17,41.8347,83.3631,,1.3,21.7,,,,,,,,,,,,,33.65,17.05,7.87,13.41,0.3,1.42,12.83,6.5,,0.67,0.2,2.16,10.88,1.28,0.07,,,1491,75
WE9,2009,22-Sep,9/22/09,16:57,41.7177,83.4235,6.7,0.3,21.9,,,,,,,,,,,,,32.14,51.97,24.41,55.21,0.28,1.73,29.84,25.5,,1.38,0.3,3.77,13.06,0.73,1.2,,,629,32
KIWI S,2009,22-Sep,9/22/09,,41.5925,82.7108,,,,,,,,,,,,,,,,380.15,5.03,6.54,10.06,0.02,1.68,16.31,,,,,,38.83,1602,0.48,,,3593,180
PBWI S,2009,22-Sep,9/22/09,,41.6453,82.8108,,,,,,,,,,,,,,,,34.16,10.89,1.69,7.83,0.05,1.89,14.37,,,,,,3.06,21,0.07,,,300,15
WE1,2009,1-Oct,10/1/09,12:35,41.8852,83.3325,5.1,1,16.7,,,,,,,,,,,,,32.64,23.22,,,,,,14.2,,0.46,0.07,2.03,3.07,0.15,0.06,,,9,1
WE2,2009,1-Oct,10/1/09,14:33,41.7541,83.3192,5.4,0.6,17.7,,,,,,,,,,,,,54.86,31.72,,,,,,31.2,,0.76,0.14,2.32,5.51,0.18,0.13,,,329,17
WE3,2009,1-Oct,10/1/09,13:05,41.8595,83.2635,5.4,0.8,17.7,,,,,,,,,,,,,35.17,24.1,,,,,,26.2,,0.69,0.1,2.01,1.75,0.14,0.07,,,3,0
WE4,2009,1-Oct,10/1/09,13:37,41.8338,83.1917,5.4,0.6,17.8,,,,,,,,,,,,,36.18,19.4,,,,,,29.2,,0.84,0.11,1.9,1.52,0.19,0.04,,,0,0
WE5,2009,1-Oct,10/1/09,14:01,41.8036,83.2554,5.5,0.8,17.9,,,,,,,,,,,,,38.7,25.56,,,,,,16.8,,,,1.93,1.98,0.12,0.02,,,0,0
WE6,2009,1-Oct,10/1/09,15:25,41.7042,83.386,4.9,1,16,,,,,,,,,,,,,56.88,45.81,,,,,,14.2,,0.68,0.15,3.11,6.21,0.19,0.09,,,263,13
WE7,2009,1-Oct,10/1/09,16:23,41.764,83.4021,5.3,0.5,17.3,,,,,,,,,,,,,110.92,38.18,,,,,,30,,5.61,1.08,3.19,75.59,51.12,0.03,,,0,0
WE8,2009,1-Oct,10/1/09,12:05,41.8347,83.3631,5.4,1.8,17.6,,,,,,,,,,,,,33.65,54.06,,,,,,13.2,,,,2.47,3.85,0.52,0.11,,,82,4
WE9,2009,1-Oct,10/1/09,15:50,41.7177,83.4235,4.9,0.5,16.2,,,,,,,,,,,,,117.55,44.93,,,,,,45.2,,,,3.25,92.49,62.88,0.85,,,0,0
WE1,2010,8-Jun,6/8/10,13:48,41.8855,83.3331,5.2,1.1,22.2,,,,,,,,,,,,,34.15,5.76,0.59,4.09,0.49,0.74,19.93,,,,,,27.59,,0.22,,,,
WE2,2010,8-Jun,6/8/10,12:44,41.7537,83.3188,5.9,1,22.1,,,,,,,,,,,,,42.7,12.46,6.02,12.25,1.49,1.88,20.71,11.17,2.53,,,8.17,16.68,,0.17,,,,
WE3,2010,8-Jun,6/8/10,13:36,41.8595,83.2638,7.8,1.5,21.7,,,,,,,,,,,,,19.56,3.5,0.33,21.7,0.43,0.83,14.44,,,,,,19.7,,0.06,,,,
WE4,2010,8-Jun,6/8/10,13:21,41.8339,83.1914,9,2,21.3,,,,,,,,,,,,,16.73,3.31,0.84,28.41,0.41,1.13,12.88,,,,,,9.36,,0.03,,,,
WE5,2010,8-Jun,6/8/10,13:05,41.8044,83.256,8.1,1.5,21.8,,,,,,,,,,,,,17.05,2.93,0.33,9.55,0.49,0.52,16.01,,,,,,13.24,,0.19,,,,
WE6,2010,8-Jun,6/8/10,12:29,41.7045,83.3862,3.5,1,22.4,,,,,,,,,,,,,126.8,105.86,86.61,131.54,4.08,6.66,29.33,,,,,,2.06,,0.03,,,,
WE7,2010,8-Jun,6/8/10,11:44,41.7642,83.4025,4.2,1.5,22.7,,,,,,,,,,,,,63.05,41.36,27.92,42.08,2.67,4.04,22.28,,,,,,9.95,,0.07,,,,
WE8,2010,8-Jun,6/8/10,11:28,41.8346,83.3636,5,1.5,22.5,,,,,,,,,,,,,40.06,21.32,13.96,58.74,1.84,3.09,26.58,6.17,1.12,,,4.87,8.26,,0.04,,,,
WE9,2010,8-Jun,6/8/10,12:11,41.7177,83.4238,9.7,0.5,22.9,,,,,,,,,,,,,187.15,125.67,94.64,116.62,4.43,9.48,29.72,39.75,4.1,,,3.77,8.9,,0.04,,,,
WE1,2010,14-Jun,6/14/10,12:47,41.8855,83.3189,5,1.4,23.6,,,,,,,,,,,,,21.75,5.4,0.33,10.01,0.85,1.58,21.88,,,,,,21.66,,0,,,1214,16
WE2,2010,14-Jun,6/14/10,13:45,41.7535,83.3191,6,1.3,25,,,,,,,,,,,,,43.01,9.58,0.75,5.45,0.8,1.43,19.53,8.5,5.1,,,3.6,63.51,,0.03,,,1958,69
WE3,2010,14-Jun,6/14/10,13:04,41.8595,83.2417,7.4,1.4,23.5,,,,,,,,,,,,,32.89,7.6,0.5,4.09,0.38,1.31,21.88,,,,,,43.41,,0,,,3566,120
WE4,2010,14-Jun,6/14/10,13:20,41.8337,83.191,8.8,1.7,22.8,,,,,,,,,,,,,16.91,3.86,0.33,4.09,0.38,1.3,13.66,,,,,,12.63,,0,,,332,12
WE5,2010,14-Jun,6/14/10,13:32,41.8045,83.2565,7.9,1.3,24.3,,,,,,,,,,,,,42.42,11.55,1.76,10.01,0.45,1.06,20.71,,,,,,34.78,,0,,,7098,248
WE6,2010,14-Jun,6/14/10,14:01,41.7044,83.386,3,0.5,26.6,,,,,,,,,,,,,161.27,115.52,94.97,73.66,5.84,7.8,27.76,,,,,,5.53,,0,,,85,3
WE7,2010,14-Jun,6/14/10,14:25,41.7649,83.4025,4.1,1.8,24.8,,,,,,,,,,,,,65.88,34.43,21.4,12.5,2.41,3.84,22.67,,,,,,22.65,,0.01,,,4139,145
WE8,2010,14-Jun,6/14/10,14:42,41.6687,83.363,4.8,1,24.6,,,,,,,,,,,,,66.18,13.75,0.75,6.36,1.9,2.64,24.23,10,5.9,,,5.14,89.56,,0.03,,,8054,275
WE9,2010,14-Jun,6/14/10,14:14,41.7175,83.4247,2.7,0.2,26.4,,,,,,,,,,,,,227.25,101,75.57,19.46,5.8,8.41,26.98,67.75,8.6,,,8.22,48.76,,0,,,442,17
WE1,2010,21-Jun,6/21/10,11:50,41.8854,83.3195,5,2.4,24.3,,,,,,,,,,,,,26.23,13.06,6.63,6.7,0.38,2.02,20.71,,,,,,6.2,,0.03,,,112,2
WE2,2010,21-Jun,6/21/10,11:51,41.7538,83.3194,5.9,1.8,24.4,,,,,,,,,,,,,72.85,52.13,32.26,8.45,1.19,4.04,24.23,5.25,1.17,,,5.46,12.87,,0.04,,,437,17
WE3,2010,21-Jun,6/21/10,11:02,41.8609,83.2683,7.5,2.3,23.8,,,,,,,,,,,,,21.05,5.07,0.65,9.33,0.78,1.53,17.18,,,,,,20.09,,0.02,,,610,21
WE4,2010,21-Jun,6/21/10,11:18,41.8339,83.1919,8.8,1.9,23.4,,,,,,,,,,,,,15.43,9.61,0.39,6.7,0.39,1.14,10.13,,,,,,20.62,,0,,,211,7
WE5,2010,21-Jun,6/21/10,11:33,41.805,83.2554,8,1.9,23.7,,,,,,,,,,,,,17.02,3.78,0.39,2.91,0.36,1.35,12.88,,,,,,20.66,,0,,,691,24
WE6,2010,21-Jun,6/21/10,12:04,41.7056,83.3862,1.5,1,25.4,,,,,,,,,,,,,121.59,84.18,56.77,15.29,2.13,5.12,25.02,,,,,,65.23,,0.05,,,413,10
WE7,2010,21-Jun,6/21/10,12:39,41.7641,83.4032,2.5,2,24.9,,,,,,,,,,,,,73.57,53.42,47.58,5.83,0.53,3.77,23.06,,,,,,24.74,,0.08,,,46,2
WE8,2010,21-Jun,6/21/10,13:01,41.835,83.3636,2.5,0.4,25.4,,,,,,,,,,,,,55.15,32.05,13.61,17.88,1.07,1.41,23.45,2.85,1.22,,,5.34,8.05,,0.04,,,527,15
WE9,2010,21-Jun,6/21/10,12:23,41.7177,83.4236,1,0.2,25.6,,,,,,,,,,,,,218.87,122.17,91.62,5.83,0.99,9.01,22.67,57.17,6.23,,,8.33,14.27,,0,,,388,14
WE1,2010,28-Jun,6/28/10,10:23,41.885,83.3183,4.5,4.5,26.4,,,,,,,,,,,,,107.45,27.52,12.72,44.02,0.48,0,23.77,,,,,,27.3,,0.02,,,955,29
WE2,2010,28-Jun,6/28/10,11:32,41.7537,83.3188,5.7,5.7,25.6,,,,,,,,,,,,,93.69,35.08,14.23,7.87,0.41,1.87,27.57,14.08,4.63,,,7.04,86.23,,0.15,,,6055,241
WE3,2010,28-Jun,6/28/10,10:37,41.8599,83.2644,6.4,6.4,25,,,,,,,,,,,,,31.45,17.59,9.01,20.47,0.49,0.09,18.44,,,,,,4.64,,0.09,,,588,20
WE4,2010,28-Jun,6/28/10,10:52,41.834,83.191,6.6,6.6,24.3,,,,,,,,,,,,,17.69,5.07,0.78,10.63,0.49,2.16,11.6,,,,,,7.56,,0,,,194,7
WE5,2010,28-Jun,6/28/10,11:09,41.8043,83.2563,6,6,24.6,,,,,,,,,,,,,16.69,4.86,0.91,2.91,0.55,1.43,14.64,,,,,,5.86,,0.18,,,147,4
WE6,2010,28-Jun,6/28/10,11:53,41.7048,83.3853,2.4,2.4,27.3,,,,,,,,,,,,,137.25,104.04,67.11,42.21,1.73,1.65,27.19,,,,,,54.38,,0.01,,,33,1
WE7,2010,28-Jun,6/28/10,12:23,41.7633,83.4005,4,4,25.2,,,,,,,,,,,,,37.89,28.6,12.96,15.03,0.62,2.57,19.2,,,,,,29.03,,0.01,,,72,2
WE8,2010,28-Jun,6/28/10,12:36,41.8349,83.3631,5.7,5.7,25.4,,,,,,,,,,,,,43.19,34.43,16.34,46.61,0.46,1.36,20.72,3.3,0.66,,,4.32,5.24,,0.08,,,52,2
WE9,2010,28-Jun,6/28/10,12:09,41.7168,83.3631,2.1,2.1,25.8,,,,,,,,,,,,,134.38,66.59,39.54,4.08,1.13,2.09,23.39,23.23,3.17,,,6.5,76.92,,0.06,,,34,1
WE1,2010,6-Jul,7/6/10,11:19,41.8862,83.3185,4.5,2.5,26.1,,,,,,,,,,,,,27.58,7.88,0.53,6.7,0.64,0,21.87,,,,,,37.11,,0.13,,,747,13
WE2,2010,6-Jul,7/6/10,12:28,41.7541,83.3188,4.8,1.4,26.4,,,,,,,,,,,,,37.9,10.25,0.63,8.45,1.19,1.39,18.44,7.57,3.56,,,4.67,50.11,,0.67,,,3850,217
WE3,2010,6-Jul,7/6/10,11:35,41.8594,83.2637,6.6,2.5,27,,,,,,,,,,,,,23.48,9.39,1.58,9.33,0.78,0.39,22.63,,,,,,16.67,,0.39,,,12803,667
WE4,2010,6-Jul,7/6/10,11:44,41.834,83.1913,8.5,3.4,26.6,,,,,,,,,,,,,14.83,7.88,0.43,6.7,0.39,1.47,15.78,,,,,,8.23,,0.29,,,2897,105
WE5,2010,6-Jul,7/6/10,12:13,41.8044,83.2557,6.7,2.4,26.2,,,,,,,,,,,,,15.44,5.5,0.34,2.91,0.36,1.36,16.16,,,,,,9.26,,0.25,,,25977,1334
WE6,2010,6-Jul,7/6/10,12:50,41.7049,83.3852,6.5,0.7,27.6,,,,,,,,,,,,,91.76,62.49,29.85,15.29,2.13,1.8,27.19,,,,,,22.93,,0.01,,,425,4
WE7,2010,6-Jul,7/6/10,13:23,40.7649,83.4013,3,1.9,26.5,,,,,,,,,,,,,23.78,7.66,0.63,5.83,0.53,2.35,15.02,,,,,,16.42,,0.24,,,793,24
WE8,2010,6-Jul,7/6/10,11:03,41.8347,83.3638,4.2,3.1,26.2,,,,,,,,,,,,,17.26,10.9,0.48,17.88,0.59,1.43,17.68,3.33,1.52,,,3.74,9.22,,0.3,,,4214,166
WE9,2010,6-Jul,7/6/10,13:03,41.7509,83.4239,3,0.6,26.8,,,,,,,,,,,,,82.51,32.05,15.93,5.83,1.43,1.39,23.01,17.45,3.4,,,5.28,38.33,,0.06,,,3491,80
WE 2010.1,2010,6-Jul,7/6/10,10:52,41.8412,83.3723,5.5,1.5,26.1,,,,,,,,,,,,,25.3,7.88,0.43,16.84,0.73,1.36,21.87,,,,,,10.98,,0.43,,,7392,260
WE 2010.2,2010,6-Jul,7/6/10,12:00,41.8179,83.2259,7.5,1.1,26.6,,,,,,,,,,,,,65.21,7.23,0.83,1.75,0.36,1.32,14.64,,,,,,76.44,,4.62,,,928373,45993
WE1,2010,12-Jul,7/12/10,11:28,41.8858,83.3179,5,2,26.3,,,,,,,,,,,,,26.23,6.79,0.49,44.02,0.48,0,18.06,,,,,,13.52,,0.2,,,2216,83
WE2,2010,12-Jul,7/12/10,16:02,41.7538,83.3184,4.5,1.5,27.1,,,,,,,,,,,,,19.85,3.52,0.25,7.87,0.41,0.91,12.36,4.75,1.2,,,2.99,7.8,,0.26,,,2125,82
WE3,2010,12-Jul,7/12/10,11:42,41.8597,83.2638,7,3.5,26.3,,,,,,,,,,,,,15.49,5.05,0.43,20.47,0.49,1.54,17.3,,,,,,6.78,,0.21,,,5496,227
WE4,2010,12-Jul,7/12/10,11:57,41.8339,83.1917,7.5,3,26,,,,,,,,,,,,,13.32,9.4,0.84,10.63,0.49,0.74,18.44,,,,,,5.71,,0.21,,,4429,158
WE5,2010,12-Jul,7/12/10,15:45,41.8046,83.2569,5,2,27.4,,,,,,,,,,,,,16.37,5.92,0.38,2.91,0.55,0.87,16.16,,,,,,13.04,,1.1,,,5559,201
WE6,2010,12-Jul,7/12/10,16:22,41.7051,83.3864,2,1,28,,,,,,,,,,,,,71.66,45.76,31.74,42.21,1.73,1.43,26.43,,,,,,19,,0.17,,,1112,17
WE7,2010,12-Jul,7/12/10,16:52,41.7639,83.4026,2.5,1.5,27.4,,,,,,,,,,,,,31.6,10.05,3.02,15.03,0.62,2.46,18.82,,,,,,11.56,,0.01,,,7379,301
WE8,2010,12-Jul,7/12/10,11:05,41.8349,83.3617,4.2,2.5,26.5,,,,,,,,,,,,,24.64,9.18,1.77,46.61,0.46,1.36,22.63,3.68,0.92,,,3.3,7.74,,0.11,,,2390,86
WE9,2010,12-Jul,7/12/10,16:32,41.7177,83.4227,2.5,0.1,27.9,,,,,,,,,,,,,71.95,14.19,2.82,4.08,1.13,1.21,27.57,11.38,4.16,,,5.06,75.58,,0.16,,,1461,26
KIWI S,2010,12-Jul,7/12/10,13:21,41.5927,82.7091,3,1.5,27,,,,,,,,,,,,,0,1.34,0.1,0.58,0,1.94,0,,,,,,0.07,,0.5,,0.97,3447,142
PBWI S,2010,12-Jul,7/12/10,14:13,41.6452,82.8108,5,1.5,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,0.45,1410,64
WE1,2010,19-Jul,7/19/10,11:30,41.8849,83.3181,5,1.8,27.8,,,,,,,,,,,,,27.26,5.72,0.33,5.21,0.56,2.02,21.87,,,,,,15,,0.25,,10.02,6829,123
WE2,2010,19-Jul,7/19/10,12:24,41.8041,83.2557,5,1.4,26.8,,,,,,,,,,,,,27.83,4.06,0.35,6.43,0.55,1.69,13.12,7.14,3.32,,,3.55,25.73,,0.67,,,34838,1667
WE3,2010,19-Jul,7/19/10,11:43,41.8591,83.2636,6.4,2.1,26.8,,,,,,,,,,,,,20.25,3.73,0.2,18.68,0.25,1.8,13.88,,,,,,10.19,,0.03,,,1063,38
WE4,2010,19-Jul,7/19/10,11:57,41.8334,83.1925,7,2.1,26.4,,,,,,,,,,,,,30.42,3.4,0.52,24.51,0.33,1.69,11.98,,,,,,14.28,,0.11,,,885,32
WE5,2010,19-Jul,7/19/10,12:09,41.8041,83.319,7,1.6,26.7,,,,,,,,,,,,,23.32,3.89,0.37,9.49,0.19,1.65,15.02,,,,,,15,,0.05,,,2018,85
WE6,2010,19-Jul,7/19/10,12:58,41.7535,83.319,3,1.3,28,,,,,,,,,,,,,68.72,56.6,25.39,57.74,1.43,3.19,27.95,,,,,,4.84,,0.14,,,379,4
WE7,2010,19-Jul,7/19/10,13:26,41.7639,83.4025,4,1.8,27.1,,,,,,,,,,,,,19.77,4.89,0.5,5.51,0.36,1.83,14.64,,,,,,10.09,,0.18,,,5564,144
WE8,2010,19-Jul,7/19/10,11:10,41.8345,83.3624,5,3.2,26.7,,,,,,,,,,,,,19.29,5.22,1.23,25.76,0.27,1.94,13.5,2.52,0.68,,,2.58,6.96,,0.14,,,5162,185
WE9,2010,19-Jul,7/19/10,13:11,41.7178,83.4239,2.5,0.8,27.3,,,,,,,,,,,,,63.72,22.35,16.21,21.01,0.9,2.27,25.29,11.96,3.03,,,4.42,20.27,,0.54,,,13382,356
WE1,2010,26-Jul,7/26/10,11:08,41.8852,83.3183,5,1.6,28.2,,,,,,,,,,,,,28.05,5.58,0.31,3.68,0.23,2.27,16.92,,,,,,49.81,14.94,0.95,,,4910,148
WE2,2010,26-Jul,7/26/10,14:00,41.7534,83.3184,5.7,0.6,30.2,,,,,,,,,,,,,58.9,6.99,0.31,3.37,0.38,2.02,21.87,15.77,9.52,,,5.2,49.62,203.97,8.79,,,208157,7212
WE3,2010,26-Jul,7/26/10,11:18,41.8593,83.2638,6.2,2.1,27.5,,,,,,,,,,,,,18.66,4.17,0.18,3.68,0.17,2.09,11.98,,,,,,59.24,13.9,0.99,,,7999,334
WE4,2010,26-Jul,7/26/10,11:43,41.8042,83.2562,7,2.6,26.7,,,,,,,,,,,,,21.48,3.93,0.2,7.66,0.22,1.29,10.46,,,,,,46.49,5.1,0.1,,,1484,51
WE5,2010,26-Jul,7/26/10,11:43,41.8042,83.2562,6.8,1.3,27.4,,,,,,,,,,,,,23.67,3.46,0.18,3.98,0.18,1.58,13.12,,,,,,16.51,8.36,0.53,,,4609,201
WE6,2010,26-Jul,7/26/10,14:20,41.7042,83.3859,2.5,0.7,30,,,,,,,,,,,,,81.61,16.38,16.09,4.29,0.38,2.38,26.05,,,,,,12.33,38.28,3.1,,,28834,758
WE7,2010,26-Jul,7/26/10,14:50,41.7631,83.4017,3.6,0.9,30,,,,,,,,,,,,,49.51,7.22,0.38,4.29,0.38,1.83,16.16,,,,,,13.78,54.18,4.43,,,81972,2628
WE8,2010,26-Jul,7/26/10,11:00,41.8188,83.3623,4.9,3.2,27.4,,,,,,,,,,,,,40.42,6.05,0.31,5.51,0.26,2.05,17.3,8.15,6.22,,,3.24,65.31,97.05,7.64,,,24025,800
WE9,2010,26-Jul,7/26/10,14:31,41.7176,83.4244,2.5,0.8,29.9,,,,,,,,,,,,,90.29,50.21,13.63,3.68,0.88,2.86,26.05,12.32,6.33,,,3.89,24.07,47.55,2.2,,,174351,8053
WE 2010.3,2010,26-Jul,7/26/10,12:34,41.591,82.9144,7,0.6,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,48.69,8.82,,,435788,20795
WE 2010.4,2010,26-Jul,7/26/10,12:48,41.5625,82.9144,6.5,0.6,28,,,,,,,,,,,,,,,,,,,,,,,,,,100.32,12.6,,,883473,43870
WE 2010.5,2010,26-Jul,7/26/10,12:54,41.5625,82.8692,4.5,0.7,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,52.61,12.43,,,381127,17256
WE 2010.6,2010,26-Jul,7/26/10,13:04,41.5906,82.8444,6.1,0.7,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,16.85,2.2,,,96424,4502
WE1,2010,2-Aug,8/2/10,11:09,41.8852,83.3191,4.6,0.8,30.9,,,,,,,,,,,,,47.16,4.9,0.54,5.84,0.05,2.05,18.44,,,,,,47.17,36.72,3.24,,,81806,3975
WE2,2010,2-Aug,8/2/10,15:53,41.7062,83.3865,3,0.6,28.4,,,,,,,,,,,,,31.34,4.71,0.45,3.15,0,1.72,11.98,6.48,3.43,,,2.67,16.91,6.77,0.81,,,1374,48
WE3,2010,2-Aug,8/2/10,11:19,41.8589,83.2645,7,1.5,27.1,,,,,,,,,,,,,31.81,4.32,0.47,4.94,0.04,1.76,15.78,,,,,,23.92,15.55,0.67,,,32502,1542
WE4,2010,2-Aug,8/2/10,11:30,41.8338,83.1907,7,2,27.1,,,,,,,,,,,,,26.33,3.15,0.37,4.72,0.12,1.58,12.36,,,,,,18,10.6,0.81,,,29308,1453
WE5,2010,2-Aug,8/2/10,11:41,41.8046,83.2557,7,1.9,27.2,,,,,,,,,,,,,22.26,6.46,0.35,4.94,0.04,1.58,12.36,,,,,,16.91,8.36,0.2,,,25126,1208
