volume	n.cT	Ev.ID	MSrcCat	M.WTP.Type	ICR.PWSID
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
11.78	0	9119	SW	Y	NC0229025
44.59	0	9119	SW	Y	NC0229025
10	0	9120	SW		NC0234010
10	0	9121	SW		NC0234010
10.5	0	9121	SW		NC0234010
11	0	9120	SW		NC0234010
11	0	9121	SW		NC0234010
10.25	0	9122	SW		NC0234010
10.75	0	9122	SW		NC0234010
10.97	0	9122	SW		NC0234010
10.5	0	9120	SW		NC0234010
11.5	0	9121	SW		NC0234010
10	0	9122	SW		NC0234010
11	1	9122	SW		NC0234010
10	0	9120	SW		NC0234010
11	0	9121	SW		NC0234010
10	0	9121	SW		NC0234010
10	0	9122	SW		NC0234010
10.5	0	9122	SW		NC0234010
10	0	9120	SW		NC0234010
10.2	0	9120	SW		NC0234010
10.75	0	9120	SW		NC0234010
10	0	9121	SW		NC0234010
11	0	9122	SW		NC0234010
10.5	0	9120	SW		NC0234010
10	0	9121	SW		NC0234010
11	0	9122	SW		NC0234010
10	0	9120	SW		NC0234010
10.41	0	9120	SW		NC0234010
10.91	0	9121	SW		NC0234010
11.41	0	9122	SW		NC0234010
10.41	0	9122	SW		NC0234010
11	0	9121	SW		NC0234010
10	0	9122	SW		NC0234010
10.5	0	9121	SW		NC0234010
10	0	9121	SW		NC0234010
11	0	9120	SW		NC0234010
11	0	9120	SW		NC0234010
10	0	9120	SW		NC0234010
11	0	9120	SW		NC0234010
10	0	9120	SW		NC0234010
10	0	9121	SW		NC0234010
10	0	9122	SW		NC0234010
11	0	9122	SW		NC0234010
10.5	0	9120	SW		NC0234010
10	0	9122	SW		NC0234010
11.5	0	9122	SW		NC0234010
10.41	0	9120	SW		NC0234010
10.5	0	9122	SW		NC0234010
11	0	9121	SW		NC0234010
11.41	0	9122	SW		NC0234010
10	0	9120	SW		NC0234010
10.41	0	9121	SW		NC0234010
10.5	0	9121	SW		NC0234010
10	0	9121	SW		NC0234010
10	0	9121	SW		NC0234010
11	0	9120	SW		NC0234010
10	0	9093	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9093	SW		NC0241010
10	1	9094	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9093	SW		NC0241010
10	0	9094	SW		NC0241010
10	0	9093	SW		NC0241010
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
10	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
11.4	0	9123	SW	Y	NC0241020
10	0	9139	SW	Y	NC0273010
10.5	0	9139	SW	Y	NC0273010
12	0	11293	SW	Y	NC0276010
11	0	11293	SW	Y	NC0276010
11	0	11293	SW	Y	NC0276010
10.2	0	9099	SW	Y	NC0326010
10.22	0	9099	SW	Y	NC0326010
10.22	0	9099	SW	Y	NC0326010
10.2	0	9100	SW	Y	NC0326010
10.2	0	9099	SW	Y	NC0326010
10.2	0	9100	SW	Y	NC0326010
11.36	0	9100	SW	Y	NC0326010
10.22	0	9100	SW	Y	NC0326010
10.22	1	9100	SW	Y	NC0326010
11.36	0	9099	SW	Y	NC0326010
11.36	0	9100	SW	Y	NC0326010
10.22	0	9099	SW	Y	NC0326010
11.36	0	9100	SW	Y	NC0326010
11.36	0	9099	SW	Y	NC0326010
10.6	0	9099	SW	Y	NC0326010
11	0	9100	SW	Y	NC0326010
11.4	0	9099	SW	Y	NC0326010
10.6	0	9099	SW	Y	NC0326010
11.4	0	9100	SW	Y	NC0326010
10.6	0	9100	SW	Y	NC0326010
11.4	0	9100	SW	Y	NC0326010
11.36	0	9099	SW	Y	NC0326010
11.36	0	9100	SW	Y	NC0326010
10.6	0	9099	SW	Y	NC0326010
11.4	0	9100	SW	Y	NC0326010
11.4	0	9099	SW	Y	NC0326010
10	0	9101	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9101	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	0	10544	SW	Y	NC0332010
10	0	9102	SW	Y	NC0332010
10	1	9103	SW	Y	NC0343010
10	0	9103	SW	Y	NC0343010
10	0	9103	SW	Y	NC0343010
10	0	9103	SW	Y	NC0343010
10.41	0	10791	SW	Y	NC0343045
10.6	0	10791	SW	Y	NC0343045
11.02	0	9141	SW	Y	NC0351010
10.31	0	9047	SW	Y	NC0351070
10.75	0	9128	SW	Y	NC0368010
11	1	9128	SW	Y	NC0368010
10	1	9128	SW	Y	NC0368010
10.5	0	9128	SW	Y	NC0368010
11	0	10765	SW	Y	NC0368010
10.5	0	9128	SW	Y	NC0368010
11	0	9128	SW	Y	NC0368010
10	0	9128	SW	Y	NC0368010
10.75	0	9128	SW	Y	NC0368010
10.5	0	9128	SW	Y	NC0368010
11	0	9128	SW	Y	NC0368010
10	0	9128	SW	Y	NC0368010
10.25	0	9128	SW	Y	NC0368010
10	0	9128	SW	Y	NC0368010
9.5	0	10483	SW	Y	NC0392010
9.75	0	10483	SW	Y	NC0392010
10	0	10483	SW	Y	NC0392010
10.5	0	10483	SW	Y	NC0392010
10.25	0	10483	SW	Y	NC0392010
10.25	0	10483	SW	Y	NC0392010
10.5	0	10483	SW	Y	NC0392010
10.5	0	10483	SW	Y	NC0392010
10.5	0	10483	SW	Y	NC0392010
10.25	0	10483	SW	Y	NC0392010
10.5	0	10483	SW	Y	NC0392010
10	0	10483	SW	Y	NC0392010
10.25	0	10483	SW	Y	NC0392010
10.5	0	10483	SW	Y	NC0392010
10	0	10483	SW	Y	NC0392010
10.25	0	10483	SW	Y	NC0392010
10.5	0	10483	SW	Y	NC0392010
10.25	0	10483	SW	Y	NC0392010
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.73	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
98.42	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
11.36	0	9106	SW	Y	NC0392020
10	0	9081	SW	Y	NC0410045
10	0	9081	SW	Y	NC0410045
9.75	2	9081	SW	Y	NC0410045
10	0	9081	SW	Y	NC0410045
10	0	9081	SW	Y	NC0410045
10	0	9081	SW	Y	NC0410045
10	0	9081	SW	Y	NC0410045
10	0	9081	SW	Y	NC0410045
10.25	0	9081	SW	Y	NC0410045
10	0	9081	SW	Y	NC0410045
10.25	0	9081	SW	Y	NC0410045
10	0	9081	SW	Y	NC0410045
10	0	9081	SW	Y	NC0410045
10	0	9081	SW	Y	NC0410045
10	1	9081	SW	Y	NC0410045
10.5	0	9081	SW	Y	NC0410045
11.48	0	11283	SW	Y	NC0428010
10.5	0	9085	SW	Y	NC0442020
12	0	9085	SW	Y	NC0442020
12	0	9085	SW	Y	NC0442020
12	0	9085	SW	Y	NC0442020
11	0	9085	SW	Y	NC0442020
10.5	0	9085	SW	Y	NC0442020
10.22	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	1	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.22	0	9083	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	1	9082	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.98	0	9083	SW	Y	NC0464010
11.35	0	9082	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.98	0	9083	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.22	0	9082	SW	Y	NC0464010
11	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
11	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
11.4	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.22	0	9082	SW	Y	NC0464010
10.22	0	9083	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
11.36	0	9082	SW	Y	NC0464010
11.35	0	9082	SW	Y	NC0464010
10.98	0	9082	SW	Y	NC0464010
10.98	0	9082	SW	Y	NC0464010
10.98	1	9082	SW	Y	NC0464010
11.36	0	9083	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.98	0	9083	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.98	0	9083	SW	Y	NC0464010
10.9	0	9082	SW	Y	NC0464010
11.35	0	9083	SW	Y	NC0464010
10.98	0	9082	SW	Y	NC0464010
11.36	0	9083	SW	Y	NC0464010
11.36	0	9083	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.98	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
11.36	0	9082	SW	Y	NC0464010
10.22	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	1	9082	SW	Y	NC0464010
10.98	0	9082	SW	Y	NC0464010
11.4	0	9082	SW	Y	NC0464010
10.22	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.98	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9082	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10.6	0	9083	SW	Y	NC0464010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10769	SW	Y	NC0474010
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10936	EMPTY	Y	ND0800080
10	0	10552	SW	Y	ND0900336
10.03	0	10552	SW	Y	ND0900336
10.09	0	10552	SW	Y	ND0900336
8.39	1	10552	SW	Y	ND0900336
10	0	10552	SW	Y	ND0900336
10.37	0	10552	SW	Y	ND0900336
9	1	10552	SW	Y	ND0900336
10.08	0	10552	SW	Y	ND0900336
4.78	0	10552	SW	Y	ND0900336
10.02	1	10552	SW	Y	ND0900336
10.02	1	10552	SW	Y	ND0900336
10.02	0	10552	SW	Y	ND0900336
10.07	0	10552	SW	Y	ND0900336
10.05	0	10552	SW	Y	ND0900336
10.02	0	10552	SW	Y	ND0900336
10.04	0	10552	SW	Y	ND0900336
10.2	1	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10.2	0	11270	EMPTY	Y	ND1800410
10	0	9889	SW	Y	ND3000596
10	0	9886	SW	Y	ND4501434
10	0	9467	SW	Y	OH0200811
10	0	9467	SW	Y	OH0200811
10	0	9467	SW	Y	OH0200811
10	0	9467	SW	Y	OH0200811
10.25	0	9467	SW	Y	OH0200811
10	0	9467	SW	Y	OH0200811
10	0	9467	SW	Y	OH0200811
10	0	9467	SW	Y	OH0200811
10.25	0	9467	SW	Y	OH0200811
10	0	9467	SW	Y	OH0200811
10	0	9467	SW	Y	OH0200811
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10.03	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
37	0	9473	SW	Y	OH1302212
10.03	0	9473	SW	Y	OH1302212
50	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9473	SW	Y	OH1302212
10	0	9474	SW	Y	OH1500811
11	0	9476	SW	Y	OH1700011
11.25	0	9476	SW	Y	OH1700011
10.18	0	9479	SW	Y	OH1801212
10.19	0	9479	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
11.2	0	9477	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
21.01	0	9477	SW	Y	OH1801212
11.36	0	9478	SW	Y	OH1801212
11.36	0	9478	SW	Y	OH1801212
25.5	0	9477	SW	Y	OH1801212
11.1	0	9478	SW	Y	OH1801212
10.21	0	9479	SW	Y	OH1801212
9.46	0	9479	SW	Y	OH1801212
25.36	0	9477	SW	Y	OH1801212
10	0	9478	SW	Y	OH1801212
11.36	0	9479	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
10	0	9478	SW	Y	OH1801212
28.31	0	9479	SW	Y	OH1801212
10	0	9477	SW	Y	OH1801212
25.5	0	9477	SW	Y	OH1801212
11.36	0	9479	SW	Y	OH1801212
10	0	9478	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
18.93	0	9480	SW	Y	OH1801212
10	0	9479	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
25.51	0	9477	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
10	0	9479	SW	Y	OH1801212
10	0	9478	SW	Y	OH1801212
96.53	0	9477	SW	Y	OH1801212
10.03	0	9480	SW	Y	OH1801212
10	0	9478	SW	Y	OH1801212
25.36	0	9477	SW	Y	OH1801212
27.25	0	9477	SW	Y	OH1801212
9.46	0	9478	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
11.36	0	9479	SW	Y	OH1801212
13.25	0	9478	SW	Y	OH1801212
10	0	9478	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
10	0	9479	SW	Y	OH1801212
25.5	0	9477	SW	Y	OH1801212
25.5	0	9477	SW	Y	OH1801212
11	0	9480	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
10.5	0	9480	SW	Y	OH1801212
10.22	0	9479	SW	Y	OH1801212
25.51	0	9477	SW	Y	OH1801212
11	0	9478	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
25.51	0	9477	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
18.93	0	9478	SW	Y	OH1801212
11.36	0	9479	SW	Y	OH1801212
18.93	0	9478	SW	Y	OH1801212
10.18	0	9479	SW	Y	OH1801212
25.5	0	9477	SW	Y	OH1801212
11.36	0	9478	SW	Y	OH1801212
25.36	0	9477	SW	Y	OH1801212
10.2	0	9479	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
10	0	9480	SW	Y	OH1801212
10	0	9478	SW	Y	OH1801212
10.2	0	9479	SW	Y	OH1801212
18.02	0	9477	SW	Y	OH1801212
25.5	0	9477	SW	Y	OH1801212
18.93	0	9478	SW	Y	OH1801212
10.18	0	9479	SW	Y	OH1801212
10.2	0	9479	SW	Y	OH1801212
11.36	0	9478	SW	Y	OH1801212
10	0	9521	SW	Y	OH2100311
10	0	9521	SW	Y	OH2100311
10	0	9521	SW	Y	OH2100311
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
10.22	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
10.22	0	9484	SW	Y	OH2101412
10.22	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9482	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.36	0	9484	SW	Y	OH2101412
11.05	0	11130	SW	Y	OH2201511
10	0	9522	SW	Y	OH2400714
9.75	0	11131	SW	Y	OH3000111
11	0	9524	SW	Y	OH3200111
10	0	9488	SW	Y	OH3901111
10	0	9488	SW	Y	OH3901111
10	0	10820	SW	Y	OH3902611
10.75	0	10820	SW	Y	OH3902611
11	0	10820	SW	Y	OH3902611
11.25	0	10820	SW	Y	OH3902611
10.75	0	10820	SW	Y	OH3902611
10.75	0	9468	SW	Y	OH3902611
10.5	0	10820	SW	Y	OH3902611
10.75	0	10820	SW	Y	OH3902611
10.25	0	9468	SW	Y	OH3902611
10.75	0	10820	SW	Y	OH3902611
11	0	10820	SW	Y	OH3902611
10.5	0	10820	SW	Y	OH3902611
10.5	0	9468	SW	Y	OH3902611
11.68	0	9501	SW	Y	OH4301511
11.68	0	9501	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.28	0	10749	SW	Y	OH4301511
11.68	0	9501	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.68	0	10749	SW	Y	OH4301511
11.36	0	9525	SW	Y	OH4301611
11.36	0	9525	SW	Y	OH4301611
11.36	0	9525	SW	Y	OH4301611
