DATE,TIME,INSTITUTION,TP,CHLA,LAT,LONG,YEAR,SEASON,DISTANCE
6/13/2012,15:02,Toledo,45.1,10.68,41.7423,-83.4008,2012,Early,0.08275
6/15/2012,12:00,Toledo,59.5,NA,41.7335,-83.2968,2012,Early,0.1768
6/15/2012,12:00,Toledo,26.3,NA,41.7507,-83.1035,2012,Early,0.37016
6/15/2012,12:00,Toledo,21.3,NA,41.8209,-83.1855,2012,Early,0.31024
6/20/2012,,ODNR,NA,7.17,41.4493,-82.6198,2012,Early,0.88506
6/20/2012,,ODNR,NA,10.84,41.5275,-82.601,2012,Early,0.88493
6/20/2012,,ODNR,NA,4.68,41.571,-82.7708,2012,Early,0.71002
6/20/2012,,ODNR,NA,6.34,41.6345,-82.7635,2012,Early,0.70887
6/20/2012,,ODNR,35.5,8.02,41.7022,-83.2478,2012,Early,0.22194
6/20/2012,13:03,Toledo,43.2,8.39,41.7156,-83.4547,2012,Early,0.02434
6/20/2012,13:34,Toledo,80.7,9.88,41.7335,-83.2968,2012,Early,0.1768
6/20/2012,12:16,Toledo,71.8,9.35,41.7423,-83.4008,2012,Early,0.08275
6/20/2012,10:30,Toledo,30.7,6.14,41.7507,-83.1035,2012,Early,0.37016
6/20/2012,,ODNR,NA,7.17,41.768,-83.3012,2012,Early,0.18304
6/20/2012,11:50,Toledo,36.1,6.06,41.7887,-83.3557,2012,Early,0.14665
6/20/2012,11:11,Toledo,26,4.13,41.8209,-83.1855,2012,Early,0.31024
6/20/2012,,ODNR,18.4,1.98,41.8393,-83.055,2012,Early,0.43859
6/20/2012,,ODNR,NA,2.48,41.8478,-83.136,2012,Early,0.3664
6/22/2012,10:08,NOAA,23.11,5.02,41.5925,-82.7108,2012,Early,0.76594
6/22/2012,10:43,NOAA,15.19,2.43,41.7541,-83.3192,2012,Early,0.16114
6/22/2012,9:45,NOAA,26.61,2.21,41.8595,-83.2635,2012,Early,0.26287
6/22/2012,11:55,NOAA,15.5,17.57,41.8852,-83.3325,2012,Early,0.23336
6/27/2012,13:13,Toledo,43.7,25.21,41.7423,-83.4008,2012,Early,0.08275
7/2/2012,,ODNR,NA,15.66,41.4493,-82.6198,2012,Mid,0.88506
7/2/2012,,ODNR,NA,3.53,41.5275,-82.601,2012,Mid,0.88493
7/2/2012,,ODNR,NA,6.94,41.571,-82.7708,2012,Mid,0.71002
7/2/2012,,ODNR,NA,6.49,41.6345,-82.7635,2012,Mid,0.70887
7/2/2012,13:53,Toledo,99.2,24.3,41.7156,-83.4547,2012,Mid,0.02434
7/2/2012,14:26,Toledo,32.2,9.22,41.7335,-83.2968,2012,Mid,0.1768
7/2/2012,13:28,Toledo,33.3,11.24,41.7423,-83.4008,2012,Mid,0.08275
7/2/2012,10:54,Toledo,15.5,9.54,41.7507,-83.1035,2012,Mid,0.37016
7/2/2012,12:16,Toledo,21.7,4.7,41.7887,-83.3557,2012,Mid,0.14665
7/2/2012,11:34,Toledo,16.5,5.94,41.8209,-83.1855,2012,Mid,0.31024
7/3/2012,,ODNR,25.4,4.17,41.7022,-83.2478,2012,Mid,0.22194
7/3/2012,,ODNR,NA,4.22,41.768,-83.3012,2012,Mid,0.18304
7/3/2012,,ODNR,NA,2.65,41.8478,-83.136,2012,Mid,0.3664
7/9/2012,10:12,Toledo,80.7,33.1,41.7423,-83.4008,2012,Mid,0.08275
7/12/2012,11:50,NOAA,44.86,29.05,41.7042,-83.386,2012,Mid,0.08402
7/12/2012,12:25,NOAA,29.41,14.95,41.764,-83.4021,2012,Mid,0.09557
7/12/2012,11:05,NOAA,15.5,4.2,41.8036,-83.2554,2012,Mid,0.23958
7/12/2012,10:05,NOAA,56.62,25.41,41.8338,-83.1917,2012,Mid,0.31006
7/14/2012,9:02,Toledo,51.2,11.38,41.7423,-83.4008,2012,Mid,0.08275
7/16/2012,,ODNR,NA,6.76,41.4493,-82.6198,2012,Mid,0.88506
7/16/2012,,ODNR,NA,9.01,41.5275,-82.601,2012,Mid,0.88493
7/16/2012,,ODNR,NA,2.69,41.571,-82.7708,2012,Mid,0.71002
7/16/2012,,ODNR,NA,8.17,41.6345,-82.7635,2012,Mid,0.70887
7/16/2012,13:23,Toledo,157.6,33.08,41.7156,-83.4547,2012,Mid,0.02434
7/16/2012,13:59,Toledo,23.6,8.81,41.7335,-83.2968,2012,Mid,0.1768
7/16/2012,12:50,Toledo,29.8,9.54,41.7423,-83.4008,2012,Mid,0.08275
7/16/2012,10:45,Toledo,29.3,7.16,41.7507,-83.1035,2012,Mid,0.37016
7/16/2012,12:03,Toledo,23,10.63,41.7887,-83.3557,2012,Mid,0.14665
7/16/2012,11:19,Toledo,31,8.6,41.8209,-83.1855,2012,Mid,0.31024
7/18/2012,,ODNR,32.4,1.86,41.7022,-83.2478,2012,Mid,0.22194
7/18/2012,,ODNR,NA,3.66,41.768,-83.3012,2012,Mid,0.18304
7/18/2012,,ODNR,68.6,3.85,41.8393,-83.055,2012,Mid,0.43859
7/18/2012,,ODNR,NA,3.86,41.8478,-83.136,2012,Mid,0.3664
7/23/2012,12:19,NOAA,39,18.75,41.7177,-83.4235,2012,Mid,0.05084
7/23/2012,11:28,NOAA,95.28,36.38,41.75,-83.104,2012,Mid,0.36957
7/23/2012,10:28,NOAA,41.92,12.65,41.821,-83.186,2012,Mid,0.30982
7/23/2012,10:58,NOAA,60.98,16.52,41.8347,-83.3631,2012,Mid,0.17459
7/25/2012,,Toledo,102.9,32.35,41.7156,-83.4547,2012,Mid,0.02434
7/25/2012,,Toledo,34.4,10.5,41.7335,-83.2968,2012,Mid,0.1768
7/25/2012,,Toledo,100.8,41.29,41.7423,-83.4008,2012,Mid,0.08275
7/25/2012,,Toledo,39.2,14.69,41.7507,-83.1035,2012,Mid,0.37016
7/25/2012,,Toledo,51.2,11.39,41.7887,-83.3557,2012,Mid,0.14665
7/25/2012,,Toledo,17,11.58,41.8213,-83.1859,2012,Mid,0.31003
7/27/2012,,NOAA,NA,13.89,41.788,-83.356,2012,Mid,0.14597
7/30/2012,,ODNR,62,3.55,41.7022,-83.2478,2012,Mid,0.22194
7/30/2012,,ODNR,NA,3.69,41.768,-83.3012,2012,Mid,0.18304
7/30/2012,,ODNR,92.1,3.15,41.8393,-83.055,2012,Mid,0.43859
7/30/2012,,ODNR,NA,2.8,41.8478,-83.136,2012,Mid,0.3664
7/31/2012,,ODNR,NA,12.23,41.4493,-82.6198,2012,Mid,0.88506
7/31/2012,,ODNR,NA,7.8,41.5275,-82.601,2012,Mid,0.88493
7/31/2012,,ODNR,NA,3.84,41.571,-82.7708,2012,Mid,0.71002
7/31/2012,,ODNR,NA,5.87,41.6345,-82.7635,2012,Mid,0.70887
7/31/2012,15:10,NOAA,51.06,30.17,41.7155,-83.2,2012,Mid,0.27034
7/31/2012,14:25,NOAA,22.82,16.41,41.716,-83.455,2012,Mid,0.02447
7/31/2012,12:20,NOAA,NA,35.58,41.733,-83.297,2012,Mid,0.1765
7/31/2012,11:53,NOAA,42.03,7.38,41.742,-83.401,2012,Mid,0.08242
7/31/2012,13:20,NOAA,20.94,6.72,41.8322,-83.28,2012,Mid,0.23326
7/31/2012,13:50,NOAA,30.41,8.38,41.85,-83.08,2012,Mid,0.41884
7/31/2012,14:12,NOAA,NA,15.62,41.8912,-83.1963,2012,Mid,0.33567
8/2/2012,13:43,Toledo,38,46.51,41.7155,-83.4548,2012,Late,0.0242
8/2/2012,14:19,Toledo,39.9,8.99,41.7335,-83.2968,2012,Late,0.1768
8/2/2012,13:19,Toledo,152.4,41.29,41.7423,-83.4008,2012,Late,0.08275
8/2/2012,11:05,Toledo,63.2,12.91,41.7506,-83.1035,2012,Late,0.37015
8/2/2012,12:32,Toledo,50.5,27.65,41.7887,-83.3557,2012,Late,0.14665
8/2/2012,11:48,Toledo,15.3,15.6,41.8213,-83.1859,2012,Late,0.31003
8/6/2012,11:18,NOAA,28.2,6.9,41.6751,-83.1228,2012,Late,0.34751
8/6/2012,10:25,NOAA,60.64,69.8,41.742,-83.401,2012,Late,0.08242
8/6/2012,10:51,NOAA,26.4,16.38,41.75,-83.104,2012,Late,0.36957
8/6/2012,10:13,NOAA,56.77,59.75,41.788,-83.356,2012,Late,0.14597
8/6/2012,11:36,NOAA,57.67,78.82,41.821,-83.186,2012,Late,0.30982
8/13/2012,,ODNR,NA,10.5,41.4493,-82.6198,2012,Late,0.88506
8/13/2012,,ODNR,NA,11.85,41.5275,-82.601,2012,Late,0.88493
8/13/2012,,ODNR,NA,2.73,41.571,-82.7708,2012,Late,0.71002
8/13/2012,,ODNR,NA,4.73,41.6345,-82.7635,2012,Late,0.70887
8/13/2012,,ODNR,41.1,5.67,41.7022,-83.2478,2012,Late,0.22194
8/13/2012,12:32,Toledo,184.3,14.06,41.7154,-83.4552,2012,Late,0.02387
8/13/2012,11:40,NOAA,152.08,290.52,41.7155,-83.2,2012,Late,0.27034
8/13/2012,11:58,NOAA,34.58,10.54,41.716,-83.455,2012,Late,0.02447
8/13/2012,10:55,NOAA,12.44,7.82,41.733,-83.297,2012,Late,0.1765
8/13/2012,13:04,Toledo,57.6,104.26,41.7335,-83.297,2012,Late,0.1766
8/13/2012,12:10,Toledo,40.2,58.01,41.7425,-83.4014,2012,Late,0.08237
8/13/2012,10:17,Toledo,37.4,25.03,41.7506,-83.1035,2012,Late,0.37015
8/13/2012,,ODNR,NA,16.06,41.768,-83.3012,2012,Late,0.18304
8/13/2012,11:41,Toledo,30.4,36.84,41.7885,-83.3559,2012,Late,0.14637
8/13/2012,11:05,Toledo,16.8,15.55,41.8209,-83.1862,2012,Late,0.30959
8/13/2012,10:20,NOAA,94.16,228.19,41.8322,-83.28,2012,Late,0.23326
8/13/2012,,ODNR,15.8,3.37,41.8393,-83.055,2012,Late,0.43859
8/13/2012,,ODNR,NA,3.1,41.8478,-83.136,2012,Late,0.3664
8/20/2012,12:20,NOAA,13.67,11.9,41.6751,-83.1228,2012,Late,0.34751
8/20/2012,11:45,NOAA,79.74,84.78,41.75,-83.104,2012,Late,0.36957
8/20/2012,11:50,NOAA,84.18,95.98,41.788,-83.356,2012,Late,0.14597
8/20/2012,10:20,NOAA,48.66,54.36,41.821,-83.186,2012,Late,0.30982
8/20/2012,11:20,NOAA,27.51,22.02,41.85,-83.08,2012,Late,0.41884
8/27/2012,13:45,Toledo,148.3,19.88,41.7154,-83.4553,2012,Late,0.02381
8/27/2012,14:30,Toledo,23.1,10.84,41.7334,-83.297,2012,Late,0.17658
8/27/2012,13:15,Toledo,29.4,28.93,41.7425,-83.4014,2012,Late,0.08237
8/27/2012,10:52,Toledo,13.2,8.62,41.7504,-83.1038,2012,Late,0.36982
8/27/2012,12:46,Toledo,24.5,20.02,41.7885,-83.3559,2012,Late,0.14637
8/27/2012,11:48,Toledo,11.7,13.69,41.821,-83.1854,2012,Late,0.31037
8/29/2012,9:40,NOAA,42.31,19.56,41.7155,-83.2,2012,Late,0.27034
8/29/2012,10:09,NOAA,23.9,4.88,41.716,-83.455,2012,Late,0.02447
8/29/2012,10:56,NOAA,78.27,112.16,41.733,-83.297,2012,Late,0.1765
8/29/2012,10:35,NOAA,57.68,92.1,41.742,-83.401,2012,Late,0.08242
8/30/2012,,ODNR,NA,6.22,41.4493,-82.6198,2012,Late,0.88506
8/30/2012,,ODNR,NA,4.43,41.5275,-82.601,2012,Late,0.88493
8/30/2012,,ODNR,NA,2.76,41.571,-82.7708,2012,Late,0.71002
8/30/2012,,ODNR,NA,2.52,41.6345,-82.7635,2012,Late,0.70887
8/30/2012,,ODNR,33,4.51,41.7022,-83.2478,2012,Late,0.22194
8/30/2012,,ODNR,NA,5.87,41.768,-83.3012,2012,Late,0.18304
8/30/2012,,ODNR,18.4,3.1,41.8393,-83.055,2012,Late,0.43859
8/30/2012,,ODNR,NA,2.35,41.8478,-83.136,2012,Late,0.3664
9/1/2012,12:00,Toledo,140.4,82.8,41.7425,-83.4014,2012,Late,0.08237
9/5/2012,14:39,NOAA,75.2,49.08,41.6751,-83.1228,2012,Late,0.34751
9/5/2012,11:00,NOAA,99.69,65.84,41.75,-83.104,2012,Late,0.36957
9/5/2012,14:10,NOAA,44.45,29.48,41.809,-82.9833,2012,Late,0.49922
9/5/2012,11:54,NOAA,23.41,5.21,41.821,-83.186,2012,Late,0.30982
9/5/2012,13:47,NOAA,103.5,84.11,41.8322,-83.28,2012,Late,0.23326
9/5/2012,13:18,NOAA,21.75,15.97,41.85,-83.08,2012,Late,0.41884
9/10/2012,,ODNR,NA,9.62,41.4493,-82.6198,2012,Late,0.88506
9/10/2012,,ODNR,NA,6.69,41.5275,-82.601,2012,Late,0.88493
9/10/2012,,ODNR,NA,1.48,41.571,-82.7708,2012,Late,0.71002
9/10/2012,,ODNR,NA,3.82,41.6345,-82.7635,2012,Late,0.70887
9/10/2012,,ODNR,42.6,9.68,41.7022,-83.2478,2012,Late,0.22194
9/10/2012,,ODNR,NA,16.83,41.768,-83.3012,2012,Late,0.18304
9/10/2012,,ODNR,15.9,1.99,41.8393,-83.055,2012,Late,0.43859
9/10/2012,,ODNR,NA,2.95,41.8478,-83.136,2012,Late,0.3664
9/11/2012,11:41,Toledo,150.3,44.42,41.7154,-83.4553,2012,Late,0.02381
9/11/2012,12:37,Toledo,36.5,27.1,41.7334,-83.297,2012,Late,0.17658
9/11/2012,11:16,Toledo,100.4,74.21,41.7425,-83.4014,2012,Late,0.08237
9/11/2012,9:09,Toledo,16.8,11.55,41.7504,-83.1038,2012,Late,0.36982
9/11/2012,10:48,Toledo,44,32.58,41.7885,-83.3559,2012,Late,0.14637
9/11/2012,10:00,Toledo,5.1,4.81,41.8213,-83.186,2012,Late,0.30994
9/12/2012,8:33,NOAA,85.27,37.58,41.716,-83.455,2012,Late,0.02447
9/12/2012,10:08,NOAA,91.01,48.62,41.733,-83.297,2012,Late,0.1765
9/12/2012,9:08,NOAA,12.86,5.29,41.742,-83.401,2012,Late,0.08242
9/12/2012,9:44,NOAA,38.35,18.93,41.788,-83.356,2012,Late,0.14597
9/17/2012,10:02,NOAA,60.99,13.63,41.6751,-83.1228,2012,Late,0.34751
9/17/2012,11:06,NOAA,39.98,10.78,41.7155,-83.2,2012,Late,0.27034
9/17/2012,10:31,NOAA,16.42,11.87,41.8322,-83.28,2012,Late,0.23326
9/17/2012,12:17,NOAA,68.27,29.61,41.85,-83.08,2012,Late,0.41884
9/26/2012,,ODNR,39.7,7.45,41.7022,-83.2478,2012,Late,0.22194
9/26/2012,,ODNR,NA,5.92,41.768,-83.3012,2012,Late,0.18304
9/26/2012,,ODNR,75.4,21.15,41.8393,-83.055,2012,Late,0.43859
9/26/2012,,ODNR,NA,8.86,41.8478,-83.136,2012,Late,0.3664
9/28/2012,12:39,Toledo,38.8,15.89,41.7334,-83.297,2012,Late,0.17658
9/28/2012,12:13,Toledo,111.9,50.76,41.7425,-83.4014,2012,Late,0.08237
9/28/2012,10:29,Toledo,24.1,11.17,41.7504,-83.1038,2012,Late,0.36982
9/28/2012,11:32,Toledo,61.7,14.18,41.7885,-83.3559,2012,Late,0.14637
9/28/2012,11:00,Toledo,26,12.21,41.8213,-83.186,2012,Late,0.30994
10/1/2012,,ODNR,NA,11.83,41.4493,-82.6198,2012,Late,0.88506
10/1/2012,,ODNR,NA,7.31,41.5275,-82.601,2012,Late,0.88493
10/3/2012,,ODNR,NA,1.74,41.571,-82.7708,2012,Late,0.71002
10/3/2012,,ODNR,NA,3.92,41.6345,-82.7635,2012,Late,0.70887
