Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21NC37GW	WT3085         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Watauga                       	 36.134722	-81.815278 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          164	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3086         	BOONE / SOUTHEAST / YADKIN-PEE DEE                                                                                                                                            	NC DE&NR                 	North Carolina                	Watauga                       	 36.190278	-81.595833 	05050001	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          104	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3087         	BOONE / SOUTHEAST / YADKIN-PEE DEE                                                                                                                                            	NC DE&NR                 	North Carolina                	Watauga                       	 36.195833	-81.595833 	05050001	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          124	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3088         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Watauga                       	 36.133333	-81.8      	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          224	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3089         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Watauga                       	 36.133333	-81.8      	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          144	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3090         	BOONE / OHIO / KANAWHA                                                                                                                                                        	NC DE&NR                 	North Carolina                	Watauga                       	      36.2	-81.633333 	05050001	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          144	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3091         	BOONE / OHIO / KANAWHA                                                                                                                                                        	NC DE&NR                 	North Carolina                	Watauga                       	 36.179167	-81.5875   	05050001	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          124	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3092         	BOONE / OHIO / KANAWHA                                                                                                                                                        	NC DE&NR                 	North Carolina                	Watauga                       	      36.2	-81.633333 	05050001	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           64	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3093         	BLOWING ROCK / OHIO / KANAWHA                                                                                                                                                 	NC DE&NR                 	North Carolina                	Watauga                       	 36.166667	-81.583333 	05050001	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          284	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3094         	BOONE / OHIO / KANAWHA                                                                                                                                                        	NC DE&NR                 	North Carolina                	Watauga                       	 36.158333	-81.663889 	05050001	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          224	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3095         	BOONE / OHIO / KANAWHA                                                                                                                                                        	NC DE&NR                 	North Carolina                	Watauga                       	 36.258333	-81.698611 	05050001	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          324	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3096         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Watauga                       	 36.233333	-81.75     	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          104	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3097         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Watauga                       	 36.163889	-81.763889 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          104	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
