Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21NC37GW	AV2054         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.133333	-81.833333 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          500	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2055         	NEWLAND / SOUTHEAST / CATAWBA                                                                                                                                                 	NC DE&NR                 	North Carolina                	Avery                         	 36.093056	-81.8875   	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          144	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2056         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	     36.15	-81.916667 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          144	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2057         	BANNER ELK / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Avery                         	     36.05	-81.95     	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          124	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2058         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Avery                         	 36.083333	-81.833333 	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          104	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2059         	PINEOLA / TENNESSEE / FRENCH BROAD                                                                                                                                            	NC DE&NR                 	North Carolina                	Avery                         	        36	-81.833333 	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2060         	NEWLAND / TENNESSEE / FRENCH BROAD                                                                                                                                            	NC DE&NR                 	North Carolina                	Avery                         	        36	-81.916667 	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          235	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2061         	FRANK / TENNESSEE / FRENCH BROAD                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.061111	-82.002778 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          250	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2062         	LINVILLE / SOUTHEAST / CATAWBA                                                                                                                                                	NC DE&NR                 	North Carolina                	Avery                         	     36.05	-81.75     	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          160	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2063         	NEWLAND / SOUTHEAST / CATAWBA                                                                                                                                                 	NC DE&NR                 	North Carolina                	Avery                         	 36.083333	-81.833333 	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2064         	LINVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                           	NC DE&NR                 	North Carolina                	Avery                         	        36	-81.833333 	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          250	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
